date,open_spx,high_spx,low_spx,sp500,sp500_adj,volume_spx,divid,split coef,Trump
2017-02-07,0.002760411434561405,0.0015200944949973483,0.0020915559815679607,-0.0006928229633376137,-0.0006928229633376137,-0.04461540166327771,,0.0,-0.13749999999999996
2017-02-08,-0.0031131623633907646,-0.006564116925242058,-0.0048899027309859955,-0.005719646006072998,-0.005719646006072998,-0.0185429887382611,,0.0,0.01449275362318847
2017-02-09,-0.0067336426974359265,-0.0035140542335171387,-0.006269741410162344,-0.0035533870060279193,-0.0035533870060279193,0.05839390852426751,,0.0,0.08571428571428585
2017-02-10,-0.004070258256809511,-0.005296879999962312,-0.00444546891322839,-0.005218468807043908,-0.005218468807043908,0.037403014571323556,,0.0,-0.013157894736842257
2017-02-13,-0.0018916048229841165,-0.0025667569637506382,-0.0003229737841318192,-0.00399134985791505,-0.00399134985791505,-0.04861811293103202,,0.0,-0.06944444444444442
2017-02-14,-0.004050385597993422,-0.005835027431633555,-0.00541380217603149,-0.004967500266042313,-0.004967500266042313,-0.06745435812680933,,0.0,0.04477611940298498
2017-02-15,-0.005983810540500234,-4.295477657345614e-06,-0.0017358809281455834,0.0008648528898016483,0.0008648528898016483,0.028107189635031338,,0.0,0.04285714285714293
2017-02-16,0.0028296507483962507,6.388336242046933e-05,-0.00030347326000934594,-0.0016757260958730757,-0.0016757260958730757,0.04534793029438733,,0.0,0.09589041095890405
2017-02-17,-0.005053229425040828,-0.00657034448665017,-0.006509718269900655,-0.006011719301411089,-0.006011719301411089,-0.018638016861371343,,0.0,0.02499999999999991
2017-02-21,-0.002625968183355698,0.0006680816981765592,-0.001454497593455617,0.0010833664399587661,0.0010833664399587661,0.032032450478137076,,0.0,-0.11475409836065564
2017-02-22,-0.0026990073917635415,-0.0013216876525382615,0.0013799896657882282,-0.00041881536930576946,-0.00041881536930576946,-0.13612817102752994,,0.0,-0.09259259259259267
2017-02-23,0.004996328102117031,0.0003885795708020723,0.0009435285016370365,-0.0014911249972067164,-0.0014911249972067164,0.047941183379137,,0.0,-0.061224489795918324
2017-02-24,-0.004016522706037029,-0.0017709589549407267,-0.0038105397921757156,-0.0010169427154763655,-0.0010169427154763655,0.06949123683571479,,0.0,0.08695652173913038
2017-02-27,-0.00035928623041969754,0.0015837553161386353,0.0012336368569201284,0.002585038440076959,0.002585038440076959,-0.14905205052563575,,0.0,0.15555555555555567
2017-02-28,-0.005902955128625487,-0.0138235220618248,-0.00889443050986416,-0.013489415516118708,-0.013489415516118708,-0.031078114140265733,,0.0,-0.05769230769230782
2017-03-01,-0.006105063158993618,0.0026015241674497425,-1.6805523000651412e-05,0.005894446744409976,0.005894446744409976,0.13708875467116077,,0.0,1.0408163265306123
2017-03-02,0.005808721242575254,0.0045556214655717575,0.0020123012226329617,-0.0005036254782124772,-0.0005036254782124772,0.07483559570889331,,0.0,-0.45999999999999996
2017-03-03,0.0023955153816681563,0.002139692281822647,0.003129207172357873,0.0032879917447410367,0.0032879917447410367,0.09978036935069756,,0.0,-0.12962962962962965
2017-03-06,0.0018939234163173335,0.0015493532306007918,0.0010441722926555208,0.002921900654955456,0.002921900654955456,-0.08119907116607317,,0.0,-0.10606060606060619
2017-03-07,0.00039239431041315775,0.0008554247476739718,0.0019059639730454325,0.0022894396059214284,0.0022894396059214284,-0.0770467721203536,,0.0,-0.13559322033898302
2017-03-08,0.0026740540471930085,0.001692640109551391,0.002747882813628255,-0.0007992405164242156,-0.0007992405164242156,0.025767287169634612,,0.0,-0.03921568627450989
2017-03-09,-0.0038060796115523265,-0.0032732258831723593,-0.00359706141241789,-0.003258029028996523,-0.003258029028996523,0.08254999344587022,,0.0,-0.08163265306122447
2017-03-10,0.00040475465917966247,0.0010277036509001025,-0.0023136811173222194,-0.00036650979367747194,-0.00036650979367747194,0.09542423178786819,,0.0,-0.0888888888888889
2017-03-13,0.0012708619197399074,0.0024782672943359785,0.004384779973741537,0.0033904753852331826,0.0033904753852331826,-0.012207537594992157,,0.0,0.0
2017-03-14,-0.0007552080817431195,-0.00897904192869492,-0.004542116074789271,-0.008305174278695149,-0.008305174278695149,-0.18792937514717778,,0.0,0.0
2017-03-15,-0.00727471091547971,0.0007997570956093103,-0.003466292138849192,0.001629349437273886,0.001629349437273886,0.1607946138350278,,0.0,0.6749999999999998
2017-03-16,0.0016780564749907523,0.0010018401230660334,-0.00019346916242446444,0.0013160517187007503,0.0013160517187007503,-0.3500127461356034,,0.0,-0.10447761194029848
2017-03-17,0.0023000201829925793,0.002588724758882943,0.0033675718612615757,0.0020139289731913035,0.0020139289731913035,0.6949782810080756,,0.0,-0.06666666666666676
2017-03-20,-0.00045395321125563104,-0.0009991477918808167,0.011853623632675392,0.012563885973669198,0.012563885973669198,-0.2838200577176897,,0.0,0.16666666666666674
2017-03-21,0.015501536491677292,0.012807071455301466,0.0023325558004665403,-0.001886350571653539,-0.001886350571653539,0.19393013185995023,,0.0,0.0
2017-03-22,-0.0012660008440005255,-0.0030140065374834046,-0.002425100332821062,0.001061399171341293,0.001061399171341293,0.09572778016316019,,0.0,-0.05357142857142849
2017-03-23,-0.0018932361830327205,0.0011458607430545609,0.002735706885184097,0.0008447171050947055,0.0008447171050947055,0.09595210965571255,,0.0,0.0
2017-03-24,0.009149331326157473,0.004827540825943055,0.005809021423188732,0.0010206312368676862,0.0010206312368676862,-0.08181517978662012,,0.0,0.07547169811320753
2017-03-27,-0.004564469460934584,-0.007987249236392713,-0.006579270739136223,-0.00719927722309377,-0.00719927722309377,-0.03787361407217815,,0.0,-0.13333333333333341
2017-03-28,-0.007107878499834519,0.00017767076629593426,-0.006506753529913811,-0.0010841419610162495,-0.0010841419610162495,0.08395398688098266,,0.0,0.07692307692307687
2017-03-29,-0.002020107397160631,-0.0029782908926810903,-0.002391354018462355,-0.0029265304541891135,-0.0029265304541891135,-0.016299288884948804,,0.0,-0.0714285714285714
2017-03-30,-0.00148425666713492,2.9447126818737956e-05,-0.0017015152077577422,0.0022601493194285283,0.0022601493194285283,-0.058343345924850354,,0.0,0.02564102564102555
2017-03-31,0.0010498065033057724,0.0018935950879128693,0.007621389243111176,0.0016448338316785716,0.0016448338316785716,-0.018232642547711064,,0.0,0.050000000000000044
2017-04-03,0.003219054171125668,0.0022622461904742153,-0.0025481554587529764,-0.0005591994000068157,-0.0005591994000068157,0.06554718299316331,,0.0,-0.021739130434782705
2017-04-04,-0.004998795524412847,-0.007496804205553098,8.508755509417654e-05,0.0030641960092649967,0.0030641960092649967,-0.1496557504004753,,0.0,0.11111111111111116
2017-04-05,0.005438080712383053,0.006006446518274755,0.0006897271356689494,-0.0019257769916308787,-0.0019257769916308787,0.17758095142914243,,0.0,-0.040000000000000036
2017-04-06,-0.0011881998485863132,0.00016917961214324428,-0.0007827747858121237,0.0008278356555184718,0.0008278356555184718,0.0487267248579335,,0.0,-0.0625
2017-04-07,-0.00024173158554086083,-0.0011029973713747587,-0.00032319795874979906,-0.0006872253341829726,-0.0006872253341829726,0.09612229438395059,,0.0,1.2222222222222223
2017-04-10,0.0013764274646730357,0.004734207420113767,0.006096908760295117,0.0014359455853987235,0.0014359455853987235,-0.10650153011143826,,0.0,-0.09090909090909094
2017-04-11,0.0007525030611357231,0.0010625998843891704,-0.001678598043661661,0.003774142672665848,0.003774142672665848,-0.024876835734059077,,0.0,0.02499999999999991
2017-04-12,0.00434243674156054,0.0018992786148039897,0.005251250563558907,0.006861418235685646,0.006861418235685646,0.016877180817395088,,0.0,0.0
2017-04-13,0.004012612255205994,-0.00037456262183444,-0.0015262528349290205,-0.008539767817080546,-0.008539767817080546,0.11299567035200075,,0.0,0.3414634146341464
2017-04-17,-0.0042304260777877856,0.0003363212325113718,-0.0008695503182638564,0.0029118475833238566,0.0029118475833238566,-0.13613204315807503,,0.0,-0.0652173913043479
2017-04-18,-0.0018152455055627792,-0.0018191556606501624,-0.0002184107406694169,0.001719293367004715,0.001719293367004715,-0.07104179095997043,,0.0,0.0
2017-04-19,0.0017501676171480796,-0.003701325768459718,-0.0025032573872236785,-0.007500593949478995,-0.007500593949478995,-0.03496169895432932,,0.0,-0.046511627906976716
2017-04-20,-0.005117380262789073,0.002202802935378667,-0.001535544740692174,0.0030443354825173685,0.0030443354825173685,0.04112052429667523,,0.0,-0.04878048780487809
2017-04-21,-0.006577185177710221,-0.008750641570396067,-0.010417020602696114,-0.010723838456872525,-0.010723838456872525,-0.0507471583596385,,0.0,-0.05128205128205132
2017-04-24,-0.004694458557805814,-0.006478633050224003,-0.005022783319941326,-0.006053813470854874,-0.006053813470854874,-0.07623822348594833,,0.0,0.08571428571428563
2017-04-25,-0.0031268574872957977,-0.002368440903377622,-0.0023588684336219856,0.0004859159354122511,0.0004859159354122511,-0.02695619982854025,,0.0,0.10526315789473695
2017-04-26,-0.00030129304933668166,0.0025332551927905733,0.001720793464535575,-0.0005525856403086893,-0.0005525856403086893,0.0018201958784518357,,0.0,0.1428571428571428
2017-04-27,-0.0016626701005427735,-0.0006599879958886223,0.0001342366336642975,0.0019167855045718607,0.0019167855045718607,0.10224916426187458,,0.0,-0.02083333333333337
2017-04-28,0.0021686832740213102,-0.00033831838930198366,-0.001035713193992427,-0.0017292835693023534,-0.0017292835693023534,0.16223540590890329,,0.0,-0.04255319148936165
2017-05-01,-0.0010664770707430327,0.0006519622660068336,-0.0004149516554076138,-0.001187619499559478,-0.001187619499559478,-0.16111472383629455,,0.0,-0.04651162790697683
2017-05-02,0.0019065577205112927,0.0013012694972311944,0.0025507301187099873,0.0012729625804692724,0.0012729625804692724,-0.02062408994373377,,0.0,0.024390243902439046
2017-05-03,-0.0013766900020504291,-0.0006731537478895655,-0.00025210577217193997,-0.0005817486357092561,-0.0005817486357092561,-0.10740302667711932,,0.0,-0.023809523809523836
2017-05-04,-0.001078470258427,-0.003276010819867503,-0.0037791395164912256,-0.004072037977901788,-0.004072037977901788,0.23230719689051837,,0.0,0.12195121951219523
2017-05-05,-0.0031541623188146017,-0.0008620531339718074,-0.0018964711392390754,-3.746801413151424e-05,-3.746801413151424e-05,0.03227932257161514,,0.0,0.021739130434782705
2017-05-08,-0.0006829670182560976,-0.001044149598599442,0.0006186153307341513,0.0010263171497721935,0.0010263171497721935,-0.061350616790608714,,0.0,0.05882352941176472
2017-05-09,0.0019985480580275716,0.0017210614483236242,-0.00014631455330393894,-0.0011293408204323674,-0.0011293408204323674,0.002761058643677927,,0.0,0.19444444444444442
2017-05-10,0.0008142088484321963,0.0016779924198153662,0.004639465264890452,0.002167521515156867,0.002167521515156867,-0.022506183902001875,,0.0,0.4186046511627908
2017-05-11,0.0010032435924514083,0.001371027125905977,-0.002282977152341381,0.0014806140566570036,0.0014806140566570036,0.1275974625109284,,0.0,-0.11475409836065575
2017-05-12,-0.0006433219993484673,-0.00482939206755284,-0.0028196196571184107,-0.004753821108186229,-0.004753821108186229,-0.04835617227084288,,0.0,0.12962962962962954
2017-05-15,-0.004395832900126906,-0.0007149478129662157,-0.0008806577492124212,0.0006873914651905899,0.0006873914651905899,0.01543795439065243,,0.0,0.039215686274509665
2017-05-16,0.009064394972618128,0.008763538106331126,0.016908509852687326,0.018514783435085613,0.018514783435085613,-0.17828729281767952,,0.0,0.4339622641509435
2017-05-17,0.01200162280391992,0.0038430552164800957,0.0014833894386072632,-0.003673300306037741,-0.003673300306037741,-0.03621319529010836,,0.0,0.13157894736842102
2017-05-18,-0.007033992711639625,-0.0055754562223028215,-0.007471176430908333,-0.006722004593299968,-0.006722004593299968,0.1292128956697236,,0.0,-0.09302325581395354
2017-05-19,-0.00663531905446102,-0.0026716789259682017,-0.006908484863693887,-0.005133624614664822,-0.005133624614664822,0.20559878720259195,,0.0,-0.1923076923076923
2017-05-22,-0.004100891099022119,-0.002245079774035097,-0.0029074140269108595,-0.0018344994552454974,-0.0018344994552454974,-0.012677489521000007,,0.0,0.033333333333333215
2017-05-23,-0.0018197226554284018,-0.001966261692969651,-0.0017139771225067602,-0.0024829583587920867,-0.0024829583587920867,-0.052016283666184826,,0.0,0.032258064516129004
2017-05-24,-0.003374129501896528,-0.005428472202124279,-0.004161112287739854,-0.004422314698028784,-0.004422314698028784,-0.04115246125604244,,0.0,-0.046875
2017-05-25,-0.002054255539449157,0.0008400367793848229,-0.0017370035652100047,-0.000310453580546044,-0.000310453580546044,0.26037061860080435,,0.0,0.08196721311475397
2017-05-26,0.0011735022276473384,0.0005878870183748663,0.0011496910534727345,0.0012060955943691276,0.0012060955943691276,-0.12428976385819002,,0.0,0.045454545454545414
2017-05-30,-0.0016393239709443508,-0.0003021535685162613,0.0024296155987661994,0.0004601957044529925,0.0004601957044529925,-0.29072586805901535,,0.0,-0.039999999999999925
2017-05-31,-8.279345446560171e-06,-0.0057900214072895695,-0.004122533705677167,-0.0075142585979663945,-0.0075142585979663945,0.1708442006253339,,0.0,1.083333333333333
2017-06-01,-0.006428753578362145,-0.0041675989558360715,-0.005836776221212592,-0.0036940307701692765,-0.0036940307701692765,0.1142393288807746,,0.0,0.0
2017-06-02,-0.0026868566435371832,0.00027873993154470256,-0.0027153783103543994,0.001219161724922424,0.001219161724922424,0.18851884913822703,,0.0,-0.15000000000000002
2017-06-05,0.0024302609637760764,0.0013709819761023034,0.002553415706249451,0.0027867764862419264,0.0027867764862419264,-0.13259714578419457,,0.0,-0.053571428571428714
2017-06-06,-4.527082313965369e-05,0.00038188627180435475,0.0013898752448706642,-0.0015657957029104885,-0.0015657957029104885,-0.06003415166699322,,0.0,-0.01886792452830177
2017-06-07,-0.0009201937336449362,-0.001635735281457107,-0.0013138298851630426,-0.0002671142539002469,-0.0002671142539002469,-0.041986022537719325,,0.0,0.09615384615384603
2017-06-08,-0.0008700988294197964,-0.0028329654157468465,0.005066812932069453,0.0008306706637553063,0.0008306706637553063,-0.07411343467400322,,0.0,0.4385964912280702
2017-06-09,0.0043324486096778525,0.006509311568944298,-0.0017644846836943895,0.0009797109965756778,0.0009797109965756778,-0.00010179380547448158,,0.0,-0.18292682926829273
2017-06-12,-0.003397490023108296,-0.004550540858246355,-0.004651870619591492,-0.0044912408264699,-0.0044912408264699,0.22965959395512137,,0.0,0.15217391304347805
2017-06-13,-0.003928429667519273,-0.0009248081841433109,0.0012106623779759573,0.0009968334070369345,0.0009968334070369345,-0.07877454937155293,,0.0,0.018867924528301883
2017-06-14,0.008089508365420661,0.004026376877092952,0.004056224235382544,0.002244600116754203,0.002244600116754203,0.060404706163045496,,0.0,0.0
2017-06-15,-0.002920361626165935,0.000328833007781304,-0.0017953428067151167,-0.00028354192234514297,-0.00028354192234514297,-0.3655198383263446,,0.0,0.07407407407407396
2017-06-16,-0.004630406747047289,-0.008423681915393888,-0.007744359670569523,-0.008278145965289863,-0.008278145965289863,0.6187459797224859,,0.0,0.0517241379310347
2017-06-19,-0.003309271923044088,0.00128953022000311,0.0021299761089232927,0.006741812780310497,0.006741812780310497,-0.04443423259407997,,0.0,-0.0888888888888889
2017-06-20,0.004652872957808807,0.003451722401248025,0.002410829623900712,0.0005829750829167146,0.0005829750829167146,-0.04960192721749623,,0.0,-0.07317073170731714
2017-06-21,0.0007837039789819755,0.00024979315987772033,-0.001039753089464024,0.0004559868556170965,0.0004559868556170965,0.03650586325510852,,0.0,-0.07894736842105254
2017-06-22,0.0011295258509242956,9.019415459143865e-05,0.0008884418685932705,-0.0015584628634705,-0.0015584628634705,-0.3429342235138766,,0.0,0.11428571428571432
2017-06-23,-0.0035485321796354663,-0.0036810017744305368,-0.0024291453121219053,-0.000315735082808688,-0.000315735082808688,0.6296322596380948,,0.0,-0.02564102564102566
2017-06-26,0.002864953049863672,0.004208757830820087,0.007295299097095143,0.008138531695663032,0.008138531695663032,-0.09117514190874632,,0.0,0.05714285714285694
2017-06-27,0.003145756989335835,-0.0011543735698760216,-0.003558496223260099,-0.008731137863929317,-0.008731137863929317,0.018027308043875756,,0.0,-0.027027027027026862
2017-06-28,-0.005601053300512415,9.825072766944665e-05,0.009277964833520391,0.008674587758813024,0.008674587758813024,-0.10242341575476632,,0.0,0.02777777777777768
2017-06-29,0.005425613370656945,0.004118863325262678,-0.006586377328944182,-0.0015308594720192525,-0.0015308594720192525,0.16024857284796767,,0.0,0.7297297297297298
2017-06-30,-0.0009006782499180188,-0.002648400999044731,-0.0028986821248773165,-0.0023055071819383377,-0.0023055071819383377,0.7130954140315651,,0.0,0.03125
2017-07-03,0.00025090711623421136,0.0017536655202949891,0.002741438038025512,-0.0014511580487883702,-0.0014511580487883702,-0.4172373649479393,,0.0,-0.08139534883720934
2017-07-05,0.0030287939057207502,0.004380640850066619,0.00596004485608681,0.009457412594667591,0.009457412594667591,0.0008024918859153019,,0.0,-0.06944444444444442
2017-07-06,0.0041101378898869,-0.0010877573668581775,-0.0024114156916040796,-0.006362373364549145,-0.006362373364549145,0.15964747202145224,,0.0,0.029850746268656803
2017-07-07,-0.0045328746839568,-0.0020888569078948427,-0.0036123140690343947,-0.0009269062723500365,-0.0009269062723500365,-0.0326094567424553,,0.0,0.0
2017-07-10,-0.0011700413549738942,0.001111431276499264,0.003929061377077936,0.0007832927236521847,0.0007832927236521847,-0.03464070169791578,,0.0,0.016393442622950838
2017-07-11,-0.003448588730370461,-0.006730014392254402,-0.009426254746997875,-0.0072526348101912275,-0.0072526348101912275,-0.020453269937760532,,0.0,0.35483870967741926
2017-07-12,-0.0037791565609673894,-0.0014535054033972816,-0.002432700401471921,-0.0018710857424296679,-0.0018710857424296679,0.033885652628868224,,0.0,0.03571428571428581
2017-07-13,-0.0017025838125147574,-0.005772140902928324,-0.002043577324613133,-0.004651746249903388,-0.004651746249903388,0.12096220182413475,,0.0,-0.10344827586206895
2017-07-14,-0.004204147184386997,0.0002923071806990585,-0.004261016957016195,5.290467614305072e-05,5.290467614305072e-05,-0.020238653572822285,,0.0,-0.08974358974358976
2017-07-17,0.0014740541668996077,0.0007721502841275818,0.002783205482373763,-0.0005974940930298933,-0.0005974940930298933,-0.057040035379946175,,0.0,-0.06779661016949157
2017-07-18,-0.0032348558867278943,-0.005218709239571573,-0.005483288126984731,-0.005343940151750992,-0.005343940151750992,-0.031907731325332755,,0.0,0.07272727272727275
2017-07-19,-0.004730242663064432,-0.0015296937573278102,-0.0018553494267752324,0.0001536719966039879,0.0001536719966039879,-0.03865174470117316,,0.0,0.016949152542372836
2017-07-20,0.00330720609983004,0.0020546078122094524,0.0013670254936177795,0.0003680425796952491,0.0003680425796952491,0.04027036478982349,,0.0,0.06666666666666665
2017-07-21,-0.0018770327340982274,-0.00022647688219334938,-0.0005108825898145763,0.0010648566573217,0.0010648566573217,0.0163873976825768,,0.0,0.09375
2017-07-24,-0.0023568131772649936,-0.003280577453208755,-0.0034707526120446586,-0.002914663457899369,-0.002914663457899369,-0.26723562946987145,,0.0,0.017857142857142794
2017-07-25,-0.0008427924531344555,-0.00018128775879699965,-1.2121506465567755e-05,-0.0002825859609988379,-0.0002825859609988379,0.15491619389264044,,0.0,0.38596491228070184
2017-07-26,-0.0011237493756949268,-0.0009460797732726567,0.006101799892752835,0.000973652995194918,0.000973652995194918,-0.10974791766778791,,0.0,0.26582278481012667
2017-07-27,0.005524194631115753,0.0042489882879932495,-0.0019191288826503339,0.001342906786015563,0.001342906786015563,0.21268555923478716,,0.0,-0.14
2017-07-28,-0.0027544287322966987,-0.0017877609000951367,-0.0015677751536339324,0.0007286969194024717,0.0007286969194024717,-0.05028234093640915,,0.0,0.06976744186046502
2017-07-31,-0.00046837025278079203,-0.00022190751701633982,-0.0010561522639814802,-0.0024431521213418295,-0.0024431521213418295,0.002412695110463936,,0.0,0.030303030303030276
2017-08-01,-0.0013222974432262058,-0.0007538764525545361,0.001889291622068745,-0.0004924179541881957,-0.0004924179541881957,-0.00509403262250685,,0.0,-0.3382352941176472
2017-08-02,0.0017568042390438965,0.0017568042390438965,-0.0009600015813030494,0.002188450674246445,0.002188450674246445,-0.04566230089272483,,0.0,0.022222222222222143
2017-08-03,-0.0003431333105814449,-0.0016008064516128684,-0.0013065919668218129,-0.0018855552506407136,-0.0018855552506407136,0.12669621716525414,,0.0,0.0869565217391306
2017-08-04,-0.00010495975620927744,-0.0003829178338942141,-0.0015347271085320857,-0.0016444772943990937,-0.0016444772943990937,0.10347297546200607,,0.0,-0.020000000000000018
2017-08-07,-0.0004883087341049919,-0.003982584238335085,0.0022506395021437697,0.0024202803492752167,0.0024202803492752167,-0.12343929391504016,,0.0,0.028571428571428692
2017-08-08,0.005273084743623313,0.006652171897631121,0.003346763576050904,0.0003637399859337531,0.0003637399859337531,0.01105784054702763,,0.0,0.11111111111111116
2017-08-09,-1.2087386613179874e-05,0.0036627215140352387,0.009980555840426675,0.014687003990632386,0.014687003990632386,-0.0864413004995761,,0.0,0.17499999999999982
2017-08-10,0.0099711188673679,0.0070625668556889565,-4.106076907683942e-05,-0.001273941913639165,-0.001273941913639165,0.1459336124534405,,0.0,-0.08510638297872342
2017-08-11,-0.005670153485189178,-0.008155634424808156,-0.006969522925017069,-0.009943872678524479,-0.009943872678524479,0.11953021204230208,,0.0,0.023255813953488413
2017-08-14,-0.0055495291190171825,-0.0002753858104980189,-0.00270152450219463,0.000499064740504096,0.000499064740504096,-0.031083725241151994,,0.0,0.0
2017-08-15,1.2152489929917465e-05,-0.002436432644011499,-0.0009132012000194756,-0.00141808908767882,-0.00141808908767882,-0.013728776259881892,,0.0,0.2857142857142856
2017-08-16,0.0023061369495929185,0.004020210789364764,0.013930024979320832,0.015678988975353914,0.015678988975353914,-0.06013135536590486,,0.0,0.38888888888888884
2017-08-17,0.014545031987651669,0.01014232031701412,0.003850183371277849,0.001838758219785186,0.001838758219785186,-0.07994308600337263,,0.0,-0.21999999999999997
2017-08-18,0.0008822510822510399,0.003986661455839258,0.0013815954916913675,-0.0011613139199827538,-0.0011613139199827538,0.22507038717429118,,0.0,-0.012820512820512775
2017-08-21,-0.003389830508474523,-0.009854242963699189,-0.006705839604623343,-0.009842936420238924,-0.009842936420238924,0.0038379976165530127,,0.0,0.10204081632653073
2017-08-22,-0.004552329952894563,0.0023929422638211406,-0.0031743822519018083,0.003465573394870969,0.003465573394870969,-0.002800426526501698,,0.0,0.2777777777777777
2017-08-23,-0.0012377906556120255,-0.0006039855126729332,0.0021467948783466806,0.0020787463560438812,0.0020787463560438812,-0.02153453781542125,,0.0,0.13043478260869557
2017-08-24,0.0013048120030108024,-0.0014548321896037386,-0.002469105977348507,-0.0016700435930497859,-0.0016700435930497859,0.09958745045928974,,0.0,-0.34615384615384615
2017-08-25,-0.0010746725611510133,0.001976179118369892,0.0013078969918367545,-0.0004868589009261459,-0.0004868589009261459,-0.03320760354035179,,0.0,-0.11764705882352933
2017-08-28,0.0063365875118872594,-2.8499219272393184e-05,0.004460093896713868,-0.000842088051343004,-0.000842088051343004,-0.021873333382038118,,0.0,0.07894736842105265
2017-08-29,-0.005772630034724169,-0.004519836747408523,-0.006371303355062086,-0.004593971956511234,-0.004593971956511234,0.039458396300205756,,0.0,0.12195121951219501
2017-08-30,-0.006736564543746049,-0.005939329538062532,-0.007666497783546,-0.005688426989599149,-0.005688426989599149,-0.21338904635749723,,0.0,-0.021739130434782483
2017-08-31,-0.004756670442231714,-0.002164950619056305,-0.004527436807913343,-0.001978599261068914,-0.001978599261068914,0.23513223375253167,,0.0,-0.11111111111111105
2017-09-01,0.0016474587954151687,0.0034021043944707507,0.011158611105434257,0.007608234529843827,0.007608234529843827,-0.22334439268134754,,0.0,0.1499999999999999
2017-09-05,0.002646286365281414,0.0009434978759452761,-0.005143949251789071,-0.0031189516292576824,-0.0031189516292576824,0.03433192765550119,,0.0,0.04761904761904767
2017-09-06,-0.001713896675368698,0.0004131052809623892,-0.0004430372029313734,0.00017845117121195742,0.00017845117121195742,0.006106269361614514,,0.0,0.022727272727272707
