"","x"
"362",-0.581765539812924
"363",-0.605667031873649
"364",-0.615932412991469
"365",-0.594365611557376
"366",-0.528131640921394
"367",0.0567068720271847
"368",0.430009967917861
"369",-0.00554353997282649
"370",-0.155252239653691
"371",-0.572551911972543
"372",-0.50201531500132
"373",-0.493755856017444
"374",-0.260072506818571
"375",-0.0924956806020973
"376",-0.397407101738102
"377",-0.50384783707592
"378",-0.483646286551976
"379",0.518716506160334
"380",0.14456853229758
"381",-0.376472712600341
"382",-0.560792435897832
"383",-0.591078211869514
"384",-0.594330757326745
"385",0.230481866640122
"386",0.488031597210548
"387",0.539860639523347
"388",0.496011121014458
"389",0.294035169173094
"390",-0.586138337073875
"391",-0.541498463159927
"392",-0.251884186065021
"393",-0.582325409566557
"394",-0.614012993064512
"395",-0.56150068891251
"396",-0.486400934309514
"397",-0.56960570163104
"398",0.0617038429242173
"399",0.201563129960926
"400",0.488980709168981
"401",0.378683883507261
"402",0.590853589130462
"403",0.51109728728065
"404",0.518606983804188
"405",0.228436327700776
"406",0.26939988078543
"407",0.215102727629696
"408",0.358009302319522
"409",0.556021620717415
"410",0.0103180922332715
"411",-0.0517561093364501
"412",0.602167701750898
"413",0.543167553688217
"414",0.382055918087714
"415",0.195831433439758
"416",0.0276113943926547
"417",0.270993465373914
"418",0.139272108819216
"419",-0.21879684849744
"420",-0.669780971733344
"421",-0.613638854114775
"422",-0.638294579903719
"423",-0.66393447827793
"424",-0.65381908365307
"425",-0.6499120221173
"426",-0.668955050252626
"427",-0.687896882238187
"428",-0.677613575906096
"429",-0.698311375693505
"430",-0.674290686123651
"431",-0.685756728191701
"432",-0.690490829273705
"433",-0.686780485424445
"434",-0.482950670415323
"435",0.496669914941565
"436",0.717284895047192
"437",0.519826639393783
"438",0.436117528582996
"439",0.180777734249553
"440",0.606141793454139
"441",0.572225023432741
"442",0.593975770740107
"443",0.56449020054848
"444",0.535062122124175
"445",0.544290434844832
"446",0.576962971753423
"447",0.65889949309212
"448",0.684975485019476
"449",0.543795012103277
"450",0.438224626781253
"451",0.599240735501467
"452",0.697129277450461
"453",0.554340543199821
"454",0.0540236334895493
"455",-0.0331483319726998
"456",0.247045815410262
"457",0.170562792259091
"458",-0.152073686376313
"459",0.663330569225556
"460",0.488110400226066
"461",0.445477827264922
"462",0.636869224842816
"463",0.606652332370651
"464",0.415932962661908
"465",0.5938193723784
"466",0.643271961596931
"467",0.632680324587912
"468",0.65136169249154
"469",0.403362410469168
"470",0.160134078779666
"471",0.621054666703226
"472",0.53947012476565
"473",0.700828881507098
"474",0.564436203173039
"475",0.666676608702889
"476",0.719615384875062
