,date,open_spx,high_spx,low_spx,sp500,sp500_adj,volume_spx,divid,split coef,crisis,USA,Chinese,Trump,dynamic_corr
44,2017-03-08,2369.8101,2373.0901,2361.01,2362.98,2362.98,3812100000.0,0.0,1.0,36.86,36.0,39.0,14.4,-0.596049990448717
45,2017-03-09,2363.49,2369.0801,2354.54,2364.8701,2364.8701,3716340000.0,0.0,1.0,32.68,34.56,37.44,13.2,-0.603669003631647
46,2017-03-10,2372.52,2376.8601,2363.04,2372.6001,2372.6001,3432950000.0,0.0,1.0,29.26,32.64,41.08,12.3,-0.506892608965784
47,2017-03-13,2371.5601,2374.4199,2368.52,2373.47,2373.47,3133900000.0,0.0,1.0,31.08,35.77,40.04,12.09,-0.33054251725891104
48,2017-03-14,2368.55,2368.55,2358.1799,2365.45,2365.45,3172630000.0,0.0,1.0,27.38,32.83,37.96,12.4,-0.200223370579209
49,2017-03-15,2370.3401,2390.01,2368.9399,2385.26,2385.26,3906840000.0,0.0,1.0,30.34,32.83,39.52,20.15,-0.21369235355848998
50,2017-03-16,2387.71,2388.1001,2377.1799,2381.3799,2381.3799,3365660000.0,0.0,1.0,28.12,34.3,37.96,17.98,-0.644056234006838
51,2017-03-17,2383.71,2385.71,2377.6399,2378.25,2378.25,5178040000.0,0.0,1.0,29.6,31.85,39.0,17.05,-0.616760648451341
52,2017-03-20,2378.24,2379.55,2369.6599,2373.47,2373.47,3054930000.0,0.0,1.0,39.36,39.42,37.23,18.15,-0.645780164693015
53,2017-03-21,2379.3201,2381.9299,2341.8999,2344.02,2344.02,4265590000.0,0.0,1.0,37.31,39.42,35.19,17.82,-0.7203253411006841
54,2017-03-22,2343.0,2351.8101,2336.45,2348.45,2348.45,3572730000.0,0.0,1.0,36.08,45.90000000000001,35.7,17.16,-0.7304222094031879
55,2017-03-23,2345.97,2358.9199,2342.1299,2345.96,2345.96,3260600000.0,0.0,1.0,36.9,54.0,37.74,17.16,-0.721250337277415
56,2017-03-24,2350.4199,2356.22,2335.74,2343.98,2343.98,2975130000.0,0.0,1.0,34.44,37.8,42.33,19.14,-0.7285643486872629
57,2017-03-27,2329.1101,2344.8999,2322.25,2341.5901,2341.5901,3240230000.0,0.0,1.0,40.18,33.6,39.52,9.75,-0.7631274633440429
58,2017-03-28,2339.79,2363.78,2337.6299,2358.5701,2358.5701,3367780000.0,0.0,1.0,41.0,34.56,38.48,10.25,-0.277789535402426
59,2017-03-29,2356.54,2363.3601,2352.9399,2361.1299,2361.1299,3106940000.0,0.0,1.0,39.77,38.88,35.88,9.5,0.0870594531472881
60,2017-03-30,2361.3101,2370.4199,2358.5801,2368.0601,2368.0601,3158420000.0,0.0,1.0,36.08,32.64,37.96,9.75,0.37807450762980893
61,2017-03-31,2364.8201,2370.3501,2362.6001,2362.72,2362.72,3354110000.0,0.0,1.0,36.08,31.68,41.6,10.0,0.445498103291781
62,2017-04-03,2362.3401,2365.8701,2344.73,2358.8401,2358.8401,3416400000.0,0.0,1.0,36.12,40.94000000000001,38.76,11.88,0.46158117979797497
63,2017-04-04,2354.76,2360.53,2350.72,2360.1599,2360.1599,3206240000.0,0.0,1.0,39.56,42.32,37.23,13.23,0.20434980131170102
64,2017-04-05,2366.5901,2378.3601,2350.52,2352.95,2352.95,3770520000.0,0.0,1.0,33.97,40.48,39.78,13.23,-0.20641237086595302
65,2017-04-06,2353.79,2364.1599,2348.8999,2357.49,2357.49,3201920000.0,0.0,1.0,33.97,41.4,44.37,12.69,-0.365536309435755
66,2017-04-07,2356.5901,2363.76,2350.74,2355.54,2355.54,3053150000.0,0.0,1.0,36.12,46.0,43.86,27.0,-0.337807652069398
67,2017-04-10,2357.1599,2366.3701,2351.5,2357.1599,2357.1599,2785410000.0,0.0,1.0,36.9,44.62000000000001,40.81,9.2,-0.6787551358446561
68,2017-04-11,2353.9199,2355.22,2337.25,2353.78,2353.78,3117420000.0,0.0,1.0,41.0,43.24,41.34,9.66,-0.39559891221291105
69,2017-04-12,2352.1499,2352.72,2341.1799,2344.9299,2344.9299,3196950000.0,0.0,1.0,35.26,42.32,41.34,9.43,-0.086657067038306
70,2017-04-13,2341.98,2348.26,2328.95,2328.95,2328.95,3143890000.0,0.0,1.0,32.39,42.78,40.28,12.19,0.197596525495894
71,2017-04-17,2332.6201,2349.1399,2332.51,2349.01,2349.01,2824710000.0,0.0,1.0,40.5,41.4,36.0,8.82,0.0545359399987302
72,2017-04-18,2342.53,2348.3501,2334.54,2342.1899,2342.1899,3269840000.0,0.0,1.0,40.5,45.0,35.5,9.24,0.433047077309424
73,2017-04-19,2346.79,2352.6299,2335.05,2338.1699,2338.1699,3519900000.0,0.0,1.0,39.15,42.75,39.5,8.4,0.48760663763254297
74,2017-04-20,2342.6899,2361.3701,2340.9099,2355.8401,2355.8401,3647420000.0,0.0,1.0,40.95,40.5,39.5,7.979999999999999,0.5787788073016639
75,2017-04-21,2354.74,2356.1799,2344.51,2348.6899,2348.6899,3503360000.0,0.0,1.0,32.4,39.6,42.0,7.979999999999999,0.603167593948996
76,2017-04-24,2370.3301,2376.98,2369.1899,2374.1499,2374.1499,3690650000.0,0.0,1.0,48.0,43.7,40.8,7.77,0.609471106603249
77,2017-04-25,2381.51,2392.48,2381.1499,2388.6101,2388.6101,3995240000.0,0.0,1.0,42.24,41.86,37.74,9.03,0.6102237707420191
78,2017-04-26,2388.98,2398.1599,2386.78,2387.45,2387.45,4105920000.0,0.0,1.0,44.64,41.4,38.76,10.29,0.545604473113491
79,2017-04-27,2389.7,2392.1001,2382.6799,2388.77,2388.77,4098460000.0,0.0,1.0,48.0,40.48,40.29,9.87,0.451901864235636
80,2017-04-28,2393.6799,2393.6799,2382.3601,2384.2,2384.2,3718270000.0,0.0,1.0,42.24,39.1,41.31,9.24,0.49006714948491
81,2017-05-01,2388.5,2394.49,2384.8301,2388.3301,2388.3301,3199240000.0,0.0,1.0,49.5,28.16,37.44,8.8,0.549182200379693
82,2017-05-02,2391.05,2392.9299,2385.8201,2391.1699,2391.1699,3813680000.0,0.0,1.0,49.5,26.4,36.4,9.46,0.579013054654681
83,2017-05-03,2386.5,2389.8201,2379.75,2388.1299,2388.1299,3893990000.0,0.0,1.0,42.5,26.84,37.96,8.58,0.5362787947458211
84,2017-05-04,2389.79,2391.4299,2380.3501,2389.52,2389.52,4362540000.0,0.0,1.0,50.0,26.84,37.44,10.12,0.593632356997092
85,2017-05-05,2392.3701,2399.29,2389.3799,2399.29,2399.29,3540140000.0,0.0,1.0,44.5,25.96,39.52,10.12,0.48392579893872606
86,2017-05-08,2399.9399,2401.3601,2393.9199,2399.3799,2399.3799,3429440000.0,0.0,1.0,37.84,29.25,37.96,9.62,0.470935803974975
87,2017-05-09,2401.5801,2403.8701,2392.4399,2396.9199,2396.9199,3653590000.0,0.0,1.0,34.32,27.45,36.92,11.18,0.5159813153848579
88,2017-05-10,2396.79,2399.74,2392.79,2399.6299,2399.6299,3643530000.0,0.0,1.0,38.28,27.9,37.96,15.34,0.343029686500068
89,2017-05-11,2394.8401,2395.72,2381.74,2394.4399,2394.4399,3727420000.0,0.0,1.0,34.32,27.9,40.04,13.26,-0.40347787142258
90,2017-05-12,2392.4399,2392.4399,2387.1899,2390.8999,2390.8999,3305630000.0,0.0,1.0,30.36,26.55,41.08,15.08,-0.39594452830421595
91,2017-05-15,2393.98,2404.05,2393.9399,2402.3201,2402.3201,3473600000.0,0.0,1.0,29.64,50.0,35.7,18.2,-0.613232208220667
92,2017-05-16,2404.55,2405.77,2396.05,2400.6699,2400.6699,3420790000.0,0.0,1.0,29.25,36.0,34.68,26.25,-0.7250321352618019
93,2017-05-17,2382.95,2384.8701,2356.21,2357.03,2357.03,4163000000.0,0.0,1.0,27.3,31.0,35.19,28.35,-0.7839271124234342
94,2017-05-18,2354.6899,2375.74,2352.72,2365.72,2365.72,4319420000.0,0.0,1.0,30.81,29.5,35.19,26.6,-0.7748663007385871
95,2017-05-19,2371.3701,2389.0601,2370.4299,2381.73,2381.73,3825160000.0,0.0,1.0,26.130000000000006,30.0,39.27,21.0,-0.7506963059640129
96,2017-05-22,2387.21,2395.46,2386.9199,2394.02,2394.02,3172830000.0,0.0,1.0,29.64,29.04,35.5,18.88,-0.690489211599385
97,2017-05-23,2397.04,2400.8501,2393.8799,2398.4199,2398.4199,3213570000.0,0.0,1.0,27.74,27.28,35.0,19.2,-0.688268430566261
98,2017-05-24,2401.4099,2405.5801,2397.99,2404.3899,2404.3899,3389900000.0,0.0,1.0,30.02,27.72,36.0,18.88,-0.7252434055455249
99,2017-05-25,2409.54,2418.71,2408.01,2415.0701,2415.0701,3535390000.0,0.0,1.0,26.22,28.6,36.5,20.48,-0.7311292843961958
100,2017-05-26,2414.5,2416.6799,2412.2,2415.8201,2415.8201,2805040000.0,0.0,1.0,22.04,27.28,36.5,21.44,-0.7555436172199158
101,2017-05-30,2411.6699,2415.26,2409.4299,2412.9099,2412.9099,3203160000.0,0.0,1.0,21.12,29.7,36.72,16.65,-0.7639843449011421
102,2017-05-31,2415.6299,2415.99,2403.5901,2411.8,2411.8,4516110000.0,0.0,1.0,19.84,28.35,36.72,37.0,-0.654797363286024
103,2017-06-01,2415.6499,2430.0601,2413.54,2430.0601,2430.0601,3857140000.0,0.0,1.0,27.52,21.15,39.78,37.0,-0.723691855194167
104,2017-06-02,2431.28,2440.23,2427.71,2439.0701,2439.0701,3461680000.0,0.0,1.0,22.4,21.6,43.35,31.45,-0.656603474293074
105,2017-06-05,2437.8301,2439.55,2434.3201,2436.1001,2436.1001,2912600000.0,0.0,1.0,28.35,24.96,39.5,15.079999999999998,-0.621038569409366
106,2017-06-06,2431.9199,2436.21,2428.1201,2429.3301,2429.3301,3357840000.0,0.0,1.0,28.7,24.48,39.5,14.499999999999998,-0.447332977979841
107,2017-06-07,2432.03,2435.28,2424.75,2433.1399,2433.1399,3572300000.0,0.0,1.0,27.65,22.56,38.5,16.24,-0.506523354810489
108,2017-06-08,2434.27,2439.27,2427.9399,2433.79,2433.79,3728860000.0,0.0,1.0,29.75,25.92,38.5,23.2,-0.667767883012266
109,2017-06-09,2436.3899,2446.2,2415.7,2431.77,2431.77,4027340000.0,0.0,1.0,26.6,27.36,40.5,19.43,-0.7585351487674291
110,2017-06-12,2425.8799,2430.3799,2419.97,2429.3899,2429.3899,4027750000.0,0.0,1.0,23.87,56.99999999999999,37.24,13.52,-0.6780855340383969
111,2017-06-13,2434.1499,2441.49,2431.28,2440.3501,2440.3501,3275500000.0,0.0,1.0,21.39,29.07,34.79,13.78,-0.496603747266423
112,2017-06-14,2443.75,2443.75,2428.3401,2437.9199,2437.9199,3555590000.0,0.0,1.0,31.0,28.5,38.22,13.78,-0.5312405748543699
113,2017-06-15,2424.1399,2433.95,2418.53,2432.46,2432.46,3353050000.0,0.0,1.0,27.9,28.5,38.71,15.34,-0.552743563237158
114,2017-06-16,2431.24,2433.1499,2422.8799,2433.1499,2433.1499,5284720000.0,0.0,1.0,22.32,28.5,43.12,15.6,-0.6732183663510529
115,2017-06-19,2442.55,2453.8201,2441.79,2453.46,2453.46,3264700000.0,0.0,1.0,17.360000000000007,25.38,39.5,7.98,-0.69528997693948
116,2017-06-20,2450.6599,2450.6599,2436.6001,2437.03,2437.03,3416510000.0,0.0,1.0,19.32,23.97,38.0,7.6,0.082412886388318
117,2017-06-21,2439.3101,2442.23,2430.74,2435.6101,2435.6101,3594820000.0,0.0,1.0,20.44,24.44,37.5,6.84,0.42710417595564
118,2017-06-22,2437.3999,2441.6201,2433.27,2434.5,2434.5,3468210000.0,0.0,1.0,17.64,23.5,38.0,7.41,0.574160624382911
119,2017-06-23,2434.6499,2441.3999,2431.1101,2438.3,2438.3,5278330000.0,0.0,1.0,16.8,23.03,41.5,7.22,0.591324503837001
120,2017-06-26,2443.3201,2450.4199,2437.03,2439.0701,2439.0701,3238970000.0,0.0,1.0,18.630000000000006,26.4,40.56,8.280000000000001,0.617066252138323
121,2017-06-27,2436.3401,2440.1499,2419.3799,2419.3799,2419.3799,3563910000.0,0.0,1.0,18.09,25.44,40.04,8.51,0.580758831810697
122,2017-06-28,2428.7,2442.97,2428.02,2440.6899,2440.6899,3500800000.0,0.0,1.0,19.44,24.0,41.6,8.51,0.58972537267146
123,2017-06-29,2442.3799,2442.73,2405.7,2419.7,2419.7,3900280000.0,0.0,1.0,18.630000000000006,23.52,42.12000000000001,14.49,0.584786050633401
124,2017-06-30,2429.2,2432.71,2421.6499,2423.4099,2423.4099,3361590000.0,0.0,1.0,18.36,23.52,43.68,15.41,-0.0814527506644367
125,2017-07-03,2431.3899,2439.1699,2428.6899,2429.01,2429.01,1962290000.0,0.0,1.0,27.0,31.85,42.64,18.0,-0.48260709761713
126,2017-07-05,2430.78,2434.8999,2422.05,2432.54,2432.54,3367220000.0,0.0,1.0,18.630000000000006,34.3,38.48,16.08,-0.681073425904412
127,2017-07-06,2423.4399,2424.28,2407.7,2409.75,2409.75,3364520000.0,0.0,1.0,23.22,31.85,40.04,15.36,-0.6528607811061421
128,2017-07-07,2413.52,2426.9199,2413.52,2425.1799,2425.1799,2901330000.0,0.0,1.0,21.06,31.36,42.12000000000001,15.6,-0.6599135378484821
129,2017-07-10,2424.51,2432.0,2422.27,2427.4299,2427.4299,2999130000.0,0.0,1.0,20.28,31.85,39.75,15.6,-0.685272641910524
130,2017-07-11,2427.3501,2429.3,2412.79,2425.53,2425.53,3106750000.0,0.0,1.0,20.54,31.36,38.69000000000001,21.06,-0.692828741831902
131,2017-07-12,2435.75,2445.76,2435.75,2443.25,2443.25,3171620000.0,0.0,1.0,22.1,31.36,38.69000000000001,21.84,-0.761041090484357
132,2017-07-13,2444.99,2449.3201,2441.6899,2447.8301,2447.8301,3067670000.0,0.0,1.0,17.94,34.3,41.34,19.5,-0.7539171347847621
133,2017-07-14,2449.1599,2463.54,2446.6899,2459.27,2459.27,2736640000.0,0.0,1.0,15.86,31.36,45.58000000000001,17.94,-0.7114312397837521
134,2017-07-17,2459.5,2462.8201,2457.1599,2459.1399,2459.1399,2793170000.0,0.0,1.0,17.94,32.0,38.48,10.92,-0.697222461466879
135,2017-07-18,2455.8799,2460.9199,2450.3401,2460.6101,2460.6101,2962130000.0,0.0,1.0,18.46,33.0,37.96,11.76,-0.289190417638539
136,2017-07-19,2463.8501,2473.8301,2463.8501,2473.8301,2473.8301,3059760000.0,0.0,1.0,18.46,34.0,39.0,12.18,-0.122852279222834
137,2017-07-20,2475.5601,2477.6201,2468.4299,2473.45,2473.45,3182780000.0,0.0,1.0,19.76,37.0,38.48,12.6,-0.131514826538723
138,2017-07-21,2467.3999,2472.54,2465.0601,2472.54,2472.54,3059570000.0,0.0,1.0,21.06,30.5,41.6,14.07,-0.229159130108338
139,2017-07-24,2472.04,2473.1001,2466.3201,2469.9099,2469.9099,3010240000.0,0.0,1.0,20.02,37.26000000000001,41.87000000000001,14.85,-0.501193459202997
140,2017-07-25,2477.8799,2481.24,2474.9099,2477.1299,2477.1299,4108060000.0,0.0,1.0,18.98,36.18,40.81,21.06,-0.6247197740380159
141,2017-07-26,2479.97,2481.6899,2474.9399,2477.8301,2477.8301,3557020000.0,0.0,1.0,21.06,38.88,40.28,27.0,-0.730770457216716
142,2017-07-27,2482.76,2484.04,2459.9299,2475.4199,2475.4199,3995520000.0,0.0,1.0,16.900000000000002,54.0,41.34,22.68,-0.7816121842691579
143,2017-07-28,2469.1201,2473.53,2464.6599,2472.1001,2472.1001,3294770000.0,0.0,1.0,20.28,35.1,44.52,23.76,-0.707843503311962
144,2017-07-31,2475.9399,2477.96,2468.53,2470.3,2470.3,3469210000.0,0.0,1.0,22.14,32.9,39.78,16.25,-0.746393601700284
145,2017-08-01,2477.1001,2478.51,2471.1399,2476.3501,2476.3501,3460860000.0,0.0,1.0,19.44,31.96,39.27,11.5,-0.6051383558199921
146,2017-08-02,2480.3799,2480.3799,2466.48,2477.5701,2477.5701,3478580000.0,0.0,1.0,18.630000000000006,33.37,43.35,11.75,-0.285960263969768
147,2017-08-03,2476.03,2476.03,2468.8501,2472.1599,2472.1599,3645020000.0,0.0,1.0,18.630000000000006,33.37,41.82,12.75,-0.11441703645297502
148,2017-08-04,2476.8799,2480.0,2472.0801,2476.8301,2476.8301,3235140000.0,0.0,1.0,18.630000000000006,30.55,43.86,12.75,-0.250679428500502
149,2017-08-07,2477.1399,2480.95,2475.8799,2480.9099,2480.9099,2931780000.0,0.0,1.0,25.6,32.9,40.29,7.92,-0.305331136395985
150,2017-08-08,2478.3501,2490.8701,2470.3201,2474.9199,2474.9199,3344640000.0,0.0,1.0,25.92,31.96,39.78,9.24,0.4310481740038521
151,2017-08-09,2465.3501,2474.4099,2462.0801,2474.02,2474.02,3308060000.0,0.0,1.0,26.88,33.37,37.74,11.0,0.457339164882735
152,2017-08-10,2465.3799,2465.3799,2437.75,2438.21,2438.21,3621070000.0,0.0,1.0,32.0,31.96,40.8,9.9,0.337535690755835
153,2017-08-11,2441.04,2448.0901,2437.8501,2441.3201,2441.3201,3159930000.0,0.0,1.0,31.36,31.49,43.86,10.12,0.480279508518063
154,2017-08-14,2454.96,2468.22,2454.96,2465.8401,2465.8401,2822550000.0,0.0,1.0,19.44,34.08,39.78,21.28,0.470988457326216
155,2017-08-15,2468.6599,2468.8999,2461.6101,2464.6101,2464.6101,2913100000.0,0.0,1.0,19.17,34.08,40.29,27.36,-0.503145560760982
156,2017-08-16,2468.6299,2474.9299,2463.8601,2468.1101,2468.1101,2953650000.0,0.0,1.0,19.71,32.64,35.19,38.0,-0.675113742588038
157,2017-08-17,2462.95,2465.02,2430.01,2430.01,2430.01,3142620000.0,0.0,1.0,22.950000000000006,32.16,39.27,30.4,-0.7609026802595229
158,2017-08-18,2427.6399,2440.27,2420.6899,2425.55,2425.55,3415680000.0,0.0,1.0,18.630000000000006,34.08,40.29,30.4,-0.687900290489029
159,2017-08-21,2425.5,2430.5801,2417.3501,2428.3701,2428.3701,2788150000.0,0.0,1.0,16.5,50.0,34.3,16.24,-0.7317535815122059
160,2017-08-22,2433.75,2454.77,2433.6699,2452.51,2452.51,2777490000.0,0.0,1.0,15.25,37.5,35.28,21.17,-0.553664237980709
161,2017-08-23,2444.8799,2448.9099,2441.4199,2444.04,2444.04,2785290000.0,0.0,1.0,20.75,34.0,37.24,22.91,-0.697724737510487
162,2017-08-24,2447.9099,2450.3899,2436.1899,2438.97,2438.97,2846590000.0,0.0,1.0,16.0,34.5,34.3,15.079999999999998,-0.745591445788055
163,2017-08-25,2444.72,2453.96,2442.22,2443.05,2443.05,2588780000.0,0.0,1.0,18.0,33.0,37.24,13.34,-0.5687987610503821
164,2017-08-28,2447.3501,2449.1201,2439.03,2444.24,2444.24,2677700000.0,0.0,1.0,24.0,30.55,36.75,9.24,-0.48735822109851296
165,2017-08-29,2431.9399,2449.1899,2428.2,2446.3,2446.3,2737580000.0,0.0,1.0,32.0,32.43,35.28,10.56,0.206771493231996
166,2017-08-30,2446.0601,2460.3101,2443.77,2457.5901,2457.5901,2633660000.0,0.0,1.0,31.36,33.84,36.75,10.12,0.272018407708511
167,2017-08-31,2462.6499,2475.01,2462.6499,2471.6499,2471.6499,3348110000.0,0.0,1.0,28.48,32.9,37.24,9.24,0.39190525192219705
168,2017-09-01,2474.4199,2480.3799,2473.8501,2476.55,2476.55,2710730000.0,0.0,1.0,25.92,39.48,40.18,10.12,0.505783294915552
169,2017-09-05,2470.3501,2471.97,2446.55,2457.8501,2457.8501,3490260000.0,0.0,1.0,21.3,49.0,35.5,8.459999999999999,0.45603807476785996
170,2017-09-06,2463.8301,2469.6399,2459.2,2465.54,2465.54,3374410000.0,0.0,1.0,26.1,44.1,35.0,7.92,0.6004093972827479
171,2017-09-07,2468.0601,2468.6201,2460.29,2465.1001,2465.1001,3353930000.0,0.0,1.0,21.3,39.2,36.0,7.56,0.620188431915627
172,2017-09-08,2462.25,2467.1101,2459.3999,2461.4299,2461.4299,3302490000.0,0.0,1.0,16.2,37.24,38.5,6.12,0.6302940290697061
173,2017-09-11,2474.52,2488.95,2474.52,2488.1101,2488.1101,3291760000.0,0.0,1.0,21.39,34.32,39.5,4.5,0.669996147685135
174,2017-09-12,2491.9399,2496.77,2490.3701,2496.48,2496.48,3230920000.0,0.0,1.0,22.32,33.0,37.5,4.8,0.6722371392874781
175,2017-09-13,2493.8899,2498.3701,2492.1399,2498.3701,2498.3701,3368050000.0,0.0,1.0,23.25,33.88,38.0,4.8,0.6490891136746
176,2017-09-14,2494.5601,2498.4299,2491.3501,2495.6201,2495.6201,3414460000.0,0.0,1.0,24.8,32.56,39.5,5.85,0.649226226694036
177,2017-09-15,2495.6699,2500.23,2493.1599,2500.23,2500.23,4853170000.0,0.0,1.0,20.15,33.0,40.5,5.55,0.627979034612888
178,2017-09-18,2502.51,2508.3201,2499.9199,2503.8701,2503.8701,3194300000.0,0.0,1.0,21.76,32.68,37.74,8.4,0.644464381735114
179,2017-09-19,2506.29,2507.8401,2503.1899,2506.6499,2506.6499,3249100000.0,0.0,1.0,30.6,31.82,38.76,10.5,0.5465559320670871
180,2017-09-20,2506.8401,2508.8501,2496.6699,2508.24,2508.24,3530010000.0,0.0,1.0,25.840000000000003,31.82,38.76,10.08,0.41611743991808703
181,2017-09-21,2507.1599,2507.1599,2499.0,2500.6001,2500.6001,2930860000.0,0.0,1.0,27.540000000000006,33.11,38.76,8.4,0.458047919608555
182,2017-09-22,2497.26,2503.47,2496.54,2502.22,2502.22,2865960000.0,0.0,1.0,29.24,32.25,41.82,8.82,0.5957647159139411
183,2017-09-25,2499.3899,2502.54,2488.03,2496.6599,2496.6599,3297890000.0,0.0,1.0,29.88,35.55000000000001,38.76,29.76,0.575450083892833
184,2017-09-26,2501.04,2503.51,2495.1201,2496.8401,2496.8401,3043110000.0,0.0,1.0,35.64,33.300000000000004,38.76,24.64,-0.576449068741083
185,2017-09-27,2503.3,2511.75,2495.9099,2507.04,2507.04,3456030000.0,0.0,1.0,36.0,35.1,40.29,19.84,-0.532836025731813
186,2017-09-28,2503.4099,2510.8101,2502.9299,2510.0601,2510.0601,3168620000.0,0.0,1.0,28.44,33.300000000000004,38.76,17.28,-0.529476974971382
187,2017-09-29,2509.96,2519.4399,2507.99,2519.3601,2519.3601,3211920000.0,0.0,1.0,24.12,34.2,43.35,16.0,-0.5666530561177939
188,2017-10-02,2521.2,2529.23,2520.3999,2529.1201,2529.1201,3199730000.0,0.0,1.0,25.6,28.52,36.72,15.18,-0.609425646108813
189,2017-10-03,2530.3401,2535.1299,2528.8501,2534.5801,2534.5801,3068850000.0,0.0,1.0,32.4,28.52,38.25,13.8,-0.626548176422888
190,2017-10-04,2533.48,2540.53,2531.8,2537.74,2537.74,3017120000.0,0.0,1.0,28.0,29.44,39.78,16.79,-0.56117754327761
191,2017-10-05,2540.8601,2552.51,2540.02,2552.0701,2552.0701,3045120000.0,0.0,1.0,28.0,28.98,39.78,13.8,-0.705396138515834
192,2017-10-06,2547.4399,2549.4099,2543.79,2549.3301,2549.3301,2884570000.0,0.0,1.0,22.0,31.28,43.86,12.65,-0.569461546107822
193,2017-10-09,2551.3899,2551.8201,2541.6001,2544.73,2544.73,2483970000.0,0.0,1.0,19.08,32.34,40.8,15.66,-0.418391367799062
194,2017-10-10,2549.99,2555.23,2544.8601,2550.6399,2550.6399,2960500000.0,0.0,1.0,23.76,33.81,38.76,17.01,-0.659076171649699
195,2017-10-11,2550.6201,2555.24,2547.95,2555.24,2555.24,2976090000.0,0.0,1.0,20.88,49.0,38.25,25.65,-0.7207789966155029
196,2017-10-12,2552.8799,2555.3301,2548.3101,2550.9299,2550.9299,3151510000.0,0.0,1.0,21.24,30.87,38.76,27.0,-0.763775795783847
197,2017-10-13,2555.6599,2557.6499,2552.0901,2553.1699,2553.1699,3149440000.0,0.0,1.0,21.96,29.4,43.86,21.6,-0.749402335249135
198,2017-10-16,2555.5701,2559.47,2552.6399,2557.6399,2557.6399,2916020000.0,0.0,1.0,23.94,27.52,38.5,12.76,-0.681636865318666
199,2017-10-17,2557.1699,2559.71,2554.6899,2559.3601,2559.3601,2889390000.0,0.0,1.0,28.5,26.66,37.5,13.64,-0.446028964131326
200,2017-10-18,2562.8701,2564.1101,2559.6699,2561.26,2561.26,2998090000.0,0.0,1.0,26.6,27.52,38.0,14.52,-0.504803870424425
201,2017-10-19,2553.3899,2562.3601,2547.9199,2562.1001,2562.1001,2990710000.0,0.0,1.0,24.7,24.94,39.5,12.98,-0.608519913324606
202,2017-10-20,2567.5601,2575.4399,2567.5601,2575.21,2575.21,3384650000.0,0.0,1.0,22.04,24.94,42.0,12.54,-0.477055418028321
203,2017-10-23,2578.0801,2578.29,2564.3301,2564.98,2564.98,3211710000.0,0.0,1.0,32.12,25.37,38.5,10.4,-0.365059927971242
204,2017-10-24,2568.6599,2572.1799,2565.5801,2569.1299,2569.1299,3427330000.0,0.0,1.0,29.48,26.23,38.0,11.6,0.164170082566478
205,2017-10-25,2566.52,2567.3999,2544.0,2557.1499,2557.1499,3874510000.0,0.0,1.0,28.6,26.23,38.0,11.6,0.116558926703244
206,2017-10-26,2560.0801,2567.0701,2559.8,2560.3999,2560.3999,3869050000.0,0.0,1.0,44.0,26.23,37.5,11.4,0.10776940746440301
207,2017-10-27,2570.26,2582.98,2565.9399,2581.0701,2581.0701,3887110000.0,0.0,1.0,37.4,24.94,42.0,9.6,0.144110288176088
208,2017-10-30,2577.75,2580.03,2568.25,2572.8301,2572.8301,3658870000.0,0.0,1.0,25.200000000000006,27.14,36.72,17.02,0.4032364180831479
209,2017-10-31,2575.99,2578.29,2572.1499,2575.26,2575.26,3827230000.0,0.0,1.0,27.200000000000006,26.22,37.74,15.64,-0.43977280622527204
210,2017-11-01,2583.21,2588.3999,2574.9199,2579.3601,2579.3601,3813180000.0,0.0,1.0,17.2,30.360000000000007,39.78,19.55,-0.541725693079195
211,2017-11-02,2579.46,2581.1101,2566.1699,2579.8501,2579.8501,4048270000.0,0.0,1.0,15.2,31.28,40.8,19.09,-0.710543404920741
212,2017-11-03,2581.9299,2588.4199,2576.77,2587.8401,2587.8401,3567710000.0,0.0,1.0,13.6,33.120000000000005,44.37,21.39,-0.7155548092215469
213,2017-11-06,2587.47,2593.3799,2585.6599,2591.1299,2591.1299,3539080000.0,0.0,1.0,14.43,33.12,40.56,14.63,-0.753013939480575
214,2017-11-07,2592.1101,2597.02,2584.3501,2590.6399,2590.6399,3809650000.0,0.0,1.0,17.16,32.16,39.0,13.87,-0.573423417633391
215,2017-11-08,2588.71,2595.47,2585.02,2594.3799,2594.3799,3899360000.0,0.0,1.0,16.77,34.56,39.0,16.72,-0.55088810363108
216,2017-11-09,2584.0,2586.5,2566.3301,2584.6201,2584.6201,3831610000.0,0.0,1.0,16.77,34.08,43.16,14.82,-0.6984447455714029
217,2017-11-10,2580.1799,2583.8101,2575.5701,2582.3,2582.3,3486910000.0,0.0,1.0,14.04,32.16,45.76000000000001,13.11,-0.627707775800691
218,2017-11-13,2576.53,2587.6599,2574.48,2584.8401,2584.8401,3402930000.0,0.0,1.0,16.400000000000002,29.24,40.81,14.49,-0.498856947892206
219,2017-11-14,2577.75,2579.6599,2566.5601,2578.8701,2578.8701,3641760000.0,0.0,1.0,17.6,30.1,41.34,14.7,-0.611849078553557
220,2017-11-15,2569.45,2572.8401,2557.45,2564.6201,2564.6201,3558890000.0,0.0,1.0,17.2,27.95,40.28,16.8,-0.647693022610156
221,2017-11-16,2572.95,2590.0901,2572.95,2585.6399,2585.6399,3312710000.0,0.0,1.0,16.8,28.81,41.87000000000001,20.79,-0.7436828759915111
