date,date,open_tsla,high_tsla,low_tsla,tsla_price,tsla_adj,volume_tsla,divid,split coef,tesla,musk,elon
2019-02-01,2019-02-01,305.42,316.1,303.5,312.21,312.21,7283441.0,0.0,1.0,9.6,2.28,2.5200000000000005
2019-02-04,2019-02-04,312.98,315.3,301.88,312.89,312.89,7352082.0,0.0,1.0,10.4,2.7,3.1500000000000004
2019-02-05,2019-02-05,312.49,322.44,312.2494,321.35,321.35,6742765.0,0.0,1.0,10.0,2.46,2.7300000000000004
2019-02-06,2019-02-06,319.59,324.24,315.624,317.22,317.22,5038546.0,0.0,1.0,12.4,2.46,2.8000000000000003
2019-02-07,2019-02-07,313.3,314.7,303.0,307.51,307.51,6520611.0,0.0,1.0,10.4,2.52,3.01
2019-02-08,2019-02-08,306.83,307.445,298.5,305.8,305.8,5844212.0,0.0,1.0,9.8,2.46,2.9400000000000004
2019-02-11,2019-02-11,311.6,318.6,310.5,312.84,312.84,7129713.0,0.0,1.0,9.5,2.7,2.7
2019-02-12,2019-02-12,316.2,318.19,309.62,311.81,311.81,5517570.0,0.0,1.0,9.5,2.46,2.64
2019-02-13,2019-02-13,312.35,312.75,305.57,308.17,308.17,5141617.0,0.0,1.0,9.31,2.46,2.4
2019-02-14,2019-02-14,303.38,306.77,301.0,303.77,303.77,5200832.0,0.0,1.0,9.5,2.28,2.22
2019-02-15,2019-02-15,304.5,308.0,303.9,307.88,307.88,3904947.0,0.0,1.0,8.93,2.4,2.28
2019-02-19,2019-02-19,306.56,311.5442,305.47,305.64,305.64,4168443.0,0.0,1.0,10.2,2.7300000000000004,3.36
2019-02-20,2019-02-20,304.41,306.3,299.0,302.56,302.56,7142117.0,0.0,1.0,10.6,3.22,3.6
2019-02-21,2019-02-21,301.81,303.2399,290.5,291.23,291.23,8909182.0,0.0,1.0,10.8,3.3600000000000003,3.92
2019-02-22,2019-02-22,294.49,296.5,292.1,294.71,294.71,5740558.0,0.0,1.0,10.8,4.340000000000002,4.64
2019-02-25,2019-02-25,297.91,302.9044,297.0005,298.77,298.77,6626522.0,0.0,1.0,14.21,7.81,8.4
2019-02-26,2019-02-26,292.22,302.01,288.7701,297.86,297.86,8582535.0,0.0,1.0,15.95,11.0,12.0
2019-02-27,2019-02-27,301.78,316.295,300.55,314.74,314.74,11183908.0,0.0,1.0,14.499999999999998,9.35,9.24
2019-02-28,2019-02-28,318.92,320.0,310.81,319.88,319.88,10520653.0,0.0,1.0,29.0,9.02,9.6
2019-03-01,2019-03-01,306.94,307.13,291.9,294.79,294.79,22911375.0,0.0,1.0,22.04,9.35,10.8
2019-03-04,2019-03-04,298.12,299.0,282.78,285.36,285.36,17096818.0,0.0,1.0,12.32,6.66,6.84
2019-03-05,2019-03-05,282.0,284.0,270.1,276.54,276.54,18764740.0,0.0,1.0,10.64,5.67,6.66
2019-03-06,2019-03-06,276.48,281.5058,274.39,276.24,276.24,10335485.0,0.0,1.0,9.8,6.39,7.199999999999998
2019-03-07,2019-03-07,278.84,284.7,274.25,276.59,276.59,9442483.0,0.0,1.0,9.8,7.1099999999999985,7.199999999999998
2019-03-08,2019-03-08,276.91,285.59,275.89,284.14,284.14,8819625.0,0.0,1.0,9.24,6.48,6.0299999999999985
2019-03-11,2019-03-11,283.52,291.28,280.5,290.92,290.92,7392278.0,0.0,1.0,12.6,3.5000000000000004,4.88
2019-03-12,2019-03-12,286.49,288.07,281.06,283.36,283.36,7504137.0,0.0,1.0,11.55,4.2700000000000005,5.28
2019-03-13,2019-03-13,283.9,291.99,282.7,288.96,288.96,6844719.0,0.0,1.0,10.85,3.850000000000001,4.4
2019-03-14,2019-03-14,292.45,295.39,288.29,289.96,289.96,7103447.0,0.0,1.0,14.35,3.2900000000000005,4.24
2019-03-15,2019-03-15,283.51,283.7244,274.4,275.43,275.43,14785531.0,0.0,1.0,35.0,4.550000000000002,5.68
2019-03-18,2019-03-18,276.0,278.05,267.3,269.49,269.49,10280980.0,0.0,1.0,12.04,2.82,3.640000000000001
2019-03-19,2019-03-19,267.5,273.3,263.46,267.47,267.47,11800630.0,0.0,1.0,10.920000000000002,3.66,5.040000000000001
2019-03-20,2019-03-20,269.69,274.97,266.3,273.6,273.6,6908224.0,0.0,1.0,9.8,3.3,4.83
2019-03-21,2019-03-21,272.6,276.45,268.45,274.02,274.02,5947098.0,0.0,1.0,9.52,2.94,4.41
2019-03-22,2019-03-22,272.58,272.8,264.0,264.53,264.53,8745609.0,0.0,1.0,9.8,2.94,3.99
2019-03-25,2019-03-25,259.71,263.18,254.46,260.42,260.42,10215029.0,0.0,1.0,7.36,2.0,2.76
2019-03-26,2019-03-26,264.44,270.26,264.43,267.77,267.77,7350948.0,0.0,1.0,6.67,2.2,3.0
2019-03-27,2019-03-27,268.75,275.37,268.1838,274.83,274.83,8779166.0,0.0,1.0,6.67,2.2,2.94
2019-03-28,2019-03-28,277.16,280.33,275.1,278.62,278.62,6774093.0,0.0,1.0,6.67,1.9,2.7
2019-03-29,2019-03-29,278.7,280.16,274.5,279.86,279.86,5991338.0,0.0,1.0,7.36,2.2,2.28
2019-04-01,2019-04-01,282.62,289.2,281.281,289.18,289.18,8110439.0,0.0,1.0,15.0,11.0,11.0
2019-04-02,2019-04-02,288.3,289.44,283.88,285.88,285.88,5478940.0,0.0,1.0,17.0,6.2700000000000005,6.6
2019-04-03,2019-04-03,287.32,296.17,287.17,291.81,291.81,7929864.0,0.0,1.0,16.75,4.29,4.95
2019-04-04,2019-04-04,261.89,271.2,260.59,267.78,267.78,23720729.0,0.0,1.0,21.5,5.06,5.17
2019-04-05,2019-04-05,269.86,276.1,266.11,274.96,274.96,13038257.0,0.0,1.0,18.0,4.4,4.95
2019-04-08,2019-04-08,277.69,281.16,270.44,273.2,273.2,10410436.0,0.0,1.0,15.6,1.68,2.3800000000000003
2019-04-09,2019-04-09,271.65,275.0,269.61,272.31,272.31,5904031.0,0.0,1.0,13.68,1.68,2.31
2019-04-10,2019-04-10,276.74,278.38,272.8925,276.06,276.06,7061314.0,0.0,1.0,13.92,1.86,2.1700000000000004
2019-04-11,2019-04-11,268.3,270.5,265.6,268.42,268.42,9835927.0,0.0,1.0,14.4,1.7999999999999998,2.31
2019-04-12,2019-04-12,270.22,271.95,266.83,267.7,267.7,6745974.0,0.0,1.0,17.04,2.28,2.8000000000000003
2019-04-15,2019-04-15,268.63,268.88,258.63,266.38,266.38,10038579.0,0.0,1.0,12.54,1.74,2.64
2019-04-16,2019-04-16,265.75,275.0,264.72,273.36,273.36,7272930.0,0.0,1.0,13.2,1.68,2.64
2019-04-17,2019-04-17,274.75,274.79,268.535,271.23,271.23,5126468.0,0.0,1.0,13.2,1.56,2.4
2019-04-18,2019-04-18,271.23,274.84,269.75,273.26,273.26,5876325.0,0.0,1.0,12.54,1.68,2.32
2019-04-22,2019-04-22,269.0,269.68,262.48,262.75,262.75,12147141.0,0.0,1.0,27.9,3.87,3.87
2019-04-23,2019-04-23,260.15,265.6,255.75,263.9,263.9,10943859.0,0.0,1.0,28.21,4.5,4.23
2019-04-24,2019-04-24,263.85,265.32,258.0,258.66,258.66,10727454.0,0.0,1.0,31.0,3.78,4.32
2019-04-25,2019-04-25,255.0,259.0,246.07,247.63,247.63,21849393.0,0.0,1.0,30.07,3.69,3.96
2019-04-26,2019-04-26,246.5,246.68,231.13,235.14,235.14,22360709.0,0.0,1.0,22.94,3.15,3.24
2019-04-29,2019-04-29,235.86,243.98,232.17,241.47,241.47,16714476.0,0.0,1.0,17.16,1.98,2.1700000000000004
2019-04-30,2019-04-30,242.06,244.21,237.0,238.69,238.69,9464628.0,0.0,1.0,17.94,2.1,2.7300000000000004
2019-05-01,2019-05-01,238.85,240.0,231.5,234.01,234.01,10704354.0,0.0,1.0,20.28,3.3,4.9700000000000015
2019-05-02,2019-05-02,245.52,247.13,237.72,244.1,244.1,18159339.0,0.0,1.0,21.32,3.66,4.9700000000000015
2019-05-03,2019-05-03,243.86,256.61,243.49,255.03,255.03,23706771.0,0.0,1.0,21.84,3.96,5.32
2019-05-06,2019-05-06,250.02,258.3499,248.5,255.34,255.34,10833943.0,0.0,1.0,17.16,4.130000000000001,4.48
2019-05-07,2019-05-07,256.8,257.21,245.1,247.06,247.06,10131408.0,0.0,1.0,18.72,4.2700000000000005,4.130000000000001
2019-05-08,2019-05-08,246.94,250.59900000000002,244.2,244.84,244.84,6176440.0,0.0,1.0,18.98,4.130000000000001,4.340000000000002
2019-05-09,2019-05-09,242.0,243.68,236.9434,241.98,241.98,6711382.0,0.0,1.0,19.5,4.9,4.9
2019-05-10,2019-05-10,239.75,241.99,236.02,239.52,239.52,7008336.0,0.0,1.0,24.96,7.000000000000001,7.000000000000001
2019-05-13,2019-05-13,232.01,232.47,224.5,227.01,227.01,10834796.0,0.0,1.0,18.75,3.96,4.550000000000002
2019-05-14,2019-05-14,229.3,234.5,228.0,232.31,232.31,7252412.0,0.0,1.0,20.75,3.12,3.99
2019-05-15,2019-05-15,229.32,232.44,225.25,231.95,231.95,7295976.0,0.0,1.0,18.75,3.72,4.0600000000000005
2019-05-16,2019-05-16,229.49,231.0,226.5,228.33,228.33,7483273.0,0.0,1.0,19.25,3.66,4.340000000000002
2019-05-17,2019-05-17,221.96,222.24,208.92,211.03,211.03,17786666.0,0.0,1.0,22.0,4.26,5.250000000000001
2019-05-20,2019-05-20,202.8,206.0,195.25,205.36,205.36,20526195.0,0.0,1.0,23.8,5.32,5.84
2019-05-21,2019-05-21,197.76,207.4,196.04,205.08,205.08,18003899.0,0.0,1.0,24.92,4.2,5.36
2019-05-22,2019-05-22,199.1,203.94,191.78,192.73,192.73,18685187.0,0.0,1.0,26.320000000000004,4.69,5.76
2019-05-23,2019-05-23,194.34,199.465,186.22,195.49,195.49,26547142.0,0.0,1.0,28.000000000000004,4.83,5.44
2019-05-24,2019-05-24,199.83,199.98,188.7505,190.63,190.63,14136572.0,0.0,1.0,23.520000000000003,4.9700000000000015,5.92
2019-05-28,2019-05-28,191.2,195.0,187.85,188.7,188.7,10312901.0,0.0,1.0,21.84,2.6,3.54
2019-05-29,2019-05-29,187.1,192.39,185.0401,189.86,189.86,11968638.0,0.0,1.0,21.32,2.85,3.3
2019-05-30,2019-05-30,188.75,192.255,187.02,188.22,188.22,7926475.0,0.0,1.0,21.32,2.8000000000000003,3.24
2019-05-31,2019-05-31,185.1,189.9204,184.1,185.16,185.16,10406732.0,0.0,1.0,21.06,2.5500000000000003,3.3
2019-06-03,2019-06-03,185.51,186.68,176.9919,178.97,178.97,13064410.0,0.0,1.0,27.55,3.35,3.6
2019-06-04,2019-06-04,181.1,193.98,179.61,193.6,193.6,13807522.0,0.0,1.0,29.0,3.5,3.85
2019-06-05,2019-06-05,198.68,201.2782,191.8486,196.59,196.59,13510756.0,0.0,1.0,25.81,4.0,3.8
2019-06-06,2019-06-06,204.44,211.0,201.8,205.95,205.95,20242151.0,0.0,1.0,25.52,3.2,3.35
2019-06-07,2019-06-07,205.0,210.8438,203.49900000000002,204.5,204.5,16003527.0,0.0,1.0,25.81,2.75,2.9000000000000004
2019-06-10,2019-06-10,210.25,216.94,209.01,212.88,212.88,10585039.0,0.0,1.0,21.6,2.5500000000000003,2.75
2019-06-11,2019-06-11,219.1435,220.9,213.5,217.1,217.1,11653537.0,0.0,1.0,22.950000000000006,3.0,2.9000000000000004
2019-06-12,2019-06-12,222.95,223.38,209.0,209.26,209.26,15197544.0,0.0,1.0,24.840000000000003,3.1500000000000004,2.75
2019-06-13,2019-06-13,210.38,214.9,207.5103,213.91,213.91,8168260.0,0.0,1.0,21.33,3.0500000000000003,3.45
2019-06-14,2019-06-14,211.25,216.65,210.4,214.92,214.92,7433402.0,0.0,1.0,20.25,3.1500000000000004,3.5
2019-06-17,2019-06-17,215.48,227.0,214.27,225.03,225.03,12316803.0,0.0,1.0,20.54,5.76,6.0
2019-06-18,2019-06-18,228.72,234.74,222.56,224.74,224.74,12715788.0,0.0,1.0,20.54,5.4,5.2799999999999985
2019-06-19,2019-06-19,225.11,227.77,221.06,226.43,226.43,6575135.0,0.0,1.0,19.76,4.68,4.32
2019-06-20,2019-06-20,223.0,226.9,216.35,219.62,219.62,11863462.0,0.0,1.0,18.98,3.72,3.54
2019-06-21,2019-06-21,216.22,222.18,215.5,221.86,221.86,8202078.0,0.0,1.0,19.5,4.5,3.54
2019-06-24,2019-06-24,223.24,225.86,221.02,223.64,223.64,5750771.0,0.0,1.0,20.28,3.6,2.95
2019-06-25,2019-06-25,224.39,225.34,219.49,219.76,219.76,6182071.0,0.0,1.0,19.76,3.35,3.5
2019-06-26,2019-06-26,220.31,227.23,218.1,219.27,219.27,8507208.0,0.0,1.0,20.28,2.6500000000000004,2.85
2019-06-27,2019-06-27,219.45,222.9,217.35,222.84,222.84,6339710.0,0.0,1.0,18.98,2.75,2.8000000000000003
2019-06-28,2019-06-28,220.99,225.17,220.8,223.46,223.46,6851384.0,0.0,1.0,21.06,4.9,4.65
2019-07-01,2019-07-01,230.21,233.0995,226.28,227.17,227.17,8237964.0,0.0,1.0,18.98,1.56,1.76
2019-07-02,2019-07-02,228.89,229.15,222.22,224.55,224.55,9259027.0,0.0,1.0,20.28,1.32,1.76
2019-07-03,2019-07-03,239.39,241.57,234.51,234.9,234.9,14201148.0,0.0,1.0,23.14,1.6,1.64
2019-07-05,2019-07-05,234.57,235.45,230.8,233.1,233.1,7065738.0,0.0,1.0,18.72,1.56,1.6
2019-07-08,2019-07-08,231.24,232.25,228.66,230.34,230.34,5880542.0,0.0,1.0,15.84,1.65,1.85
2019-07-09,2019-07-09,228.97,231.0,227.28,230.06,230.06,6190835.0,0.0,1.0,16.08,1.95,2.35
2019-07-10,2019-07-10,234.15,238.94,233.14,238.92,238.92,9145736.0,0.0,1.0,18.24,2.2,2.5
2019-07-11,2019-07-11,238.14,241.5,235.8,238.6,238.6,7514430.0,0.0,1.0,17.28,1.95,2.25
2019-07-12,2019-07-12,239.75,245.38,239.71,245.08,245.08,9200521.0,0.0,1.0,16.32,2.25,2.7
2019-07-15,2019-07-15,248.0,254.42,244.86,253.5,253.5,11000092.0,0.0,1.0,17.25,4.5600000000000005,3.78
2019-07-16,2019-07-16,249.3,253.53,247.9325,252.38,252.38,8148989.0,0.0,1.0,18.75,4.24,3.99
2019-07-17,2019-07-17,255.67,258.31,253.35,254.86,254.86,9764727.0,0.0,1.0,19.5,8.0,7.000000000000001
2019-07-18,2019-07-18,255.05,255.75,251.885,253.54,253.54,4764483.0,0.0,1.0,18.0,6.96,6.23
2019-07-19,2019-07-19,255.69,259.96,254.62,258.18,258.18,7048410.0,0.0,1.0,18.5,5.36,5.670000000000001
2019-07-22,2019-07-22,258.75,262.155,254.1911,255.68,255.68,6846273.0,0.0,1.0,19.32,3.42,4.08
2019-07-23,2019-07-23,256.71,260.48,254.5,260.17,260.17,5023121.0,0.0,1.0,20.44,2.58,3.12
2019-07-24,2019-07-24,259.17,266.07,258.1601,264.88,264.88,11072835.0,0.0,1.0,26.320000000000004,2.88,3.24
2019-07-25,2019-07-25,233.5,234.5,225.5501,228.82,228.82,22418252.0,0.0,1.0,28.000000000000004,2.94,3.9
2019-07-26,2019-07-26,226.92,230.26,222.25,228.04,228.04,10027697.0,0.0,1.0,22.12,3.3,3.66
2019-07-29,2019-07-29,227.09,235.94,226.0325,235.77,235.77,9273331.0,0.0,1.0,16.32,2.25,2.3000000000000003
2019-07-30,2019-07-30,232.9,243.36,232.18,242.26,242.26,8109014.0,0.0,1.0,17.759999999999994,2.2,2.95
2019-07-31,2019-07-31,243.0,246.68,236.6501,241.61,241.61,9178208.0,0.0,1.0,17.28,2.1,2.6
2019-08-01,2019-08-01,242.65,244.51,231.77,233.85,233.85,8259516.0,0.0,1.0,21.12,3.5,2.95
2019-08-02,2019-08-02,231.35,236.27,229.23,234.34,234.34,6136481.0,0.0,1.0,22.56,2.75,3.5500000000000003
2019-08-05,2019-08-05,229.6,231.3673,225.775,228.32,228.32,7028279.0,0.0,1.0,20.47,2.24,3.1500000000000004
2019-08-06,2019-08-06,231.88,232.5,225.75,230.75,230.75,5564200.0,0.0,1.0,20.7,2.52,3.25
2019-08-07,2019-08-07,226.5,233.5688,225.8,233.42,233.42,4776500.0,0.0,1.0,20.24,2.6,4.25
2019-08-08,2019-08-08,234.45,239.8,232.65,238.3,238.3,5274349.0,0.0,1.0,19.55,2.56,3.25
2019-08-09,2019-08-09,236.0535,238.96,233.81,235.01,235.01,3898244.0,0.0,1.0,19.78,2.4,2.75
2019-08-12,2019-08-12,232.99,235.77,228.75,229.01,229.01,4663937.0,0.0,1.0,21.16,3.6,5.4
2019-08-13,2019-08-13,228.81,236.0,227.55,235.0,235.0,4868998.0,0.0,1.0,19.55,3.95,4.98
2019-08-14,2019-08-14,231.21,231.5,216.69,219.62,219.62,9562591.0,0.0,1.0,20.24,3.25,4.62
2019-08-15,2019-08-15,220.86,221.56,211.55,215.64,215.64,8231952.0,0.0,1.0,20.47,3.3000000000000003,4.44
2019-08-16,2019-08-16,216.66,222.24,216.02,219.94,219.94,5207376.0,0.0,1.0,20.24,3.65,4.5
2019-08-19,2019-08-19,224.21,227.83,221.7,226.83,226.83,5311748.0,0.0,1.0,22.08,3.25,4.68
2019-08-20,2019-08-20,227.62,229.09,224.54,225.86,225.86,4170527.0,0.0,1.0,21.16,3.5,4.62
2019-08-21,2019-08-21,222.01,223.22,217.6,220.83,220.83,7799744.0,0.0,1.0,22.08,4.0,5.22
2019-08-22,2019-08-22,222.8,225.4,218.22,222.15,222.15,6564964.0,0.0,1.0,21.39,4.3500000000000005,5.16
2019-08-23,2019-08-23,219.97,221.17,211.0,211.4,211.4,8559704.0,0.0,1.0,20.93,4.3,5.16
2019-08-26,2019-08-26,213.6,215.02,211.54,215.0,215.0,5054414.0,0.0,1.0,17.22,3.65,4.5
2019-08-27,2019-08-27,215.74,218.8,212.03,214.08,214.08,5420727.0,0.0,1.0,16.59,4.3500000000000005,6.0
2019-08-28,2019-08-28,213.69,217.25,212.31,215.59,215.59,3223082.0,0.0,1.0,17.849999999999994,3.75,5.58
2019-08-29,2019-08-29,219.0,223.4,218.0,221.71,221.71,5183104.0,0.0,1.0,19.53,3.8,5.7
2019-08-30,2019-08-30,229.15,232.44,224.213,225.61,225.61,9327775.0,0.0,1.0,18.48,3.8,5.52
2019-09-03,2019-09-03,224.08,228.95,223.16,225.01,225.01,5360546.0,0.0,1.0,15.62,1.84,3.96
2019-09-04,2019-09-04,226.89,228.46,219.205,220.68,220.68,5768696.0,0.0,1.0,16.5,2.0,3.9
2019-09-05,2019-09-05,222.5,229.8,220.85,229.58,229.58,7403322.0,0.0,1.0,15.18,2.04,4.2
2019-09-06,2019-09-06,227.2,229.64,225.17,227.45,227.45,4189372.0,0.0,1.0,14.96,2.24,3.96
2019-09-09,2019-09-09,230.0,233.76,229.23,231.79,231.79,4802669.0,0.0,1.0,15.84,2.12,3.25
2019-09-10,2019-09-10,230.8,235.54,228.94,235.54,235.54,4883714.0,0.0,1.0,17.6,2.52,3.1500000000000004
2019-09-11,2019-09-11,237.38,248.1741,236.0,247.1,247.1,10042777.0,0.0,1.0,16.5,2.2,3.2
2019-09-12,2019-09-12,247.7,253.5,244.4,245.87,245.87,8581210.0,0.0,1.0,17.6,2.12,3.3000000000000003
2019-09-13,2019-09-13,246.96,248.45,244.865,245.2,245.2,5313145.0,0.0,1.0,16.06,2.24,3.2
2019-09-16,2019-09-16,246.0,247.43,241.17,242.81,242.81,4728096.0,0.0,1.0,16.330000000000002,3.0500000000000003,4.02
2019-09-17,2019-09-17,242.47,245.6,240.37,244.79,244.79,3946909.0,0.0,1.0,16.330000000000002,3.35,4.2
2019-09-18,2019-09-18,245.0,248.1685,242.37,243.49,243.49,4228103.0,0.0,1.0,17.94,2.7,3.66
2019-09-19,2019-09-19,246.0,247.94,244.84,246.6,246.6,4883135.0,0.0,1.0,17.48,2.85,3.96
2019-09-20,2019-09-20,246.49,246.946,238.16,240.62,240.62,6506264.0,0.0,1.0,17.25,3.1,4.2
2019-09-23,2019-09-23,240.0,245.1794,239.22,241.23,241.23,4391630.0,0.0,1.0,19.25,2.75,3.96
2019-09-24,2019-09-24,241.52,241.99,222.61,223.21,223.21,12941112.0,0.0,1.0,20.25,2.85,4.2
2019-09-25,2019-09-25,224.56,228.98,218.36,228.7,228.7,9444286.0,0.0,1.0,20.0,3.0500000000000003,3.84
2019-09-26,2019-09-26,230.66,243.31,227.4,242.56,242.56,12078785.0,0.0,1.0,21.25,2.6500000000000004,4.32
2019-09-27,2019-09-27,242.2,248.71,238.73,242.13,242.13,11123179.0,0.0,1.0,22.75,2.6,3.6
2019-09-30,2019-09-30,243.0,243.98,236.1111,240.87,240.87,5946161.0,0.0,1.0,21.32,5.64,6.9300000000000015
2019-10-01,2019-10-01,241.5,245.95,239.13,244.69,244.69,6196290.0,0.0,1.0,17.16,1.86,2.45
2019-10-02,2019-10-02,243.29,244.65,239.43,243.13,243.13,6256548.0,0.0,1.0,18.72,1.86,2.5200000000000005
2019-10-03,2019-10-03,231.86,234.48,224.28,233.03,233.03,15137763.0,0.0,1.0,17.68,1.68,2.24
2019-10-04,2019-10-04,231.61,234.78,228.07,231.43,231.43,8021180.0,0.0,1.0,17.68,1.38,2.03
2019-10-07,2019-10-07,229.8,238.56,228.55,237.72,237.72,8086957.0,0.0,1.0,14.4,1.3,1.68
2019-10-08,2019-10-08,235.87,243.94,234.5,240.05,240.05,8702338.0,0.0,1.0,14.88,1.25,1.92
2019-10-09,2019-10-09,241.32,247.295,240.65,244.53,244.53,6935033.0,0.0,1.0,15.12,1.3,1.68
2019-10-10,2019-10-10,245.28,249.28,241.58,244.74,244.74,6313417.0,0.0,1.0,15.36,1.15,1.7999999999999998
2019-10-11,2019-10-11,247.15,251.08,246.81,247.89,247.89,8488159.0,0.0,1.0,14.88,1.15,1.68
2019-10-14,2019-10-14,247.9,258.55,247.13,256.96,256.96,10226863.0,0.0,1.0,16.32,8.0,9.0
2019-10-15,2019-10-15,257.7,260.0,254.12,257.89,257.89,6479456.0,0.0,1.0,14.88,3.6,4.32
2019-10-16,2019-10-16,257.39,262.1,256.92,259.75,259.75,6704303.0,0.0,1.0,14.88,2.56,2.88
2019-10-17,2019-10-17,262.5,264.78,260.17,261.97,261.97,4779043.0,0.0,1.0,15.6,2.24,3.06
2019-10-18,2019-10-18,260.7,262.8,255.1,256.95,256.95,5720888.0,0.0,1.0,14.88,2.16,2.07
2019-10-21,2019-10-21,258.33,259.5,250.18,253.5,253.5,5020339.0,0.0,1.0,17.689999999999994,1.05,1.25
2019-10-22,2019-10-22,254.32,258.33,250.85,255.58,255.58,4625095.0,0.0,1.0,17.689999999999994,1.35,1.4500000000000002
2019-10-23,2019-10-23,254.5,256.14,251.35,254.68,254.68,11216182.0,0.0,1.0,23.2,1.25,1.3
2019-10-24,2019-10-24,298.37,304.93,289.2,299.68,299.68,29819231.0,0.0,1.0,29.0,1.35,1.5
2019-10-25,2019-10-25,297.72,330.0,296.11,328.13,328.13,30006091.0,0.0,1.0,24.36,1.15,1.4
2019-10-28,2019-10-28,327.54,340.84,322.6,327.71,327.71,18737839.0,0.0,1.0,19.76,1.89,2.48
2019-10-29,2019-10-29,319.99,324.3,314.75,316.22,316.22,12684267.0,0.0,1.0,17.68,2.24,2.72
2019-10-30,2019-10-30,313.0,318.79,309.97,315.01,315.01,9641810.0,0.0,1.0,16.64,4.69,5.44
2019-10-31,2019-10-31,313.1,319.0,313.0,314.92,314.92,5066956.0,0.0,1.0,14.56,3.2900000000000005,3.76
2019-11-01,2019-11-01,316.32,316.48,309.8,313.31,313.31,6383929.0,0.0,1.0,1.56,1.2600000000000002,2.0
2019-11-04,2019-11-04,314.8,321.94,309.26,317.47,317.47,8787040.0,0.0,1.0,1.68,0.8500000000000001,1.38
2019-11-05,2019-11-05,319.62,323.51,316.118,317.22,317.22,6943417.0,0.0,1.0,1.44,0.8,1.2
2019-11-06,2019-11-06,318.0,326.72,314.5,326.58,326.58,7940932.0,0.0,1.0,1.68,1.0,1.26
2019-11-07,2019-11-07,329.14,341.5,328.02,335.54,335.54,14467348.0,0.0,1.0,1.68,0.7000000000000001,1.2
2019-11-08,2019-11-08,334.5,337.46,332.5,337.14,337.14,6074221.0,0.0,1.0,1.68,0.75,1.3199999999999998
2019-11-11,2019-11-11,343.95,349.19,342.0,345.09,345.09,9993689.0,0.0,1.0,1.75,0.75,1.33
2019-11-12,2019-11-12,346.9,350.37,344.04,349.93,349.93,7359383.0,0.0,1.0,1.75,0.8,1.54
2019-11-13,2019-11-13,355.0,356.33,345.18,346.11,346.11,8467863.0,0.0,1.0,1.75,1.0,1.4700000000000002
2019-11-14,2019-11-14,346.11,353.84,342.91,349.35,349.35,6471703.0,0.0,1.0,2.0,0.9,1.4700000000000002
2019-11-15,2019-11-15,350.64,352.8,348.36,352.17,352.17,4812563.0,0.0,1.0,1.75,0.7000000000000001,1.33
2019-11-18,2019-11-18,352.9165,353.15,346.1,349.99,349.99,4408505.0,0.0,1.0,8.0,2.04,2.66
2019-11-19,2019-11-19,351.75,359.99,347.8,359.52,359.52,7736078.0,0.0,1.0,8.0,1.7999999999999998,2.5200000000000005
2019-11-20,2019-11-20,360.0,361.2,349.57,352.22,352.22,6733965.0,0.0,1.0,8.0,2.16,3.08
2019-11-21,2019-11-21,354.51,360.84,354.0039,354.83,354.83,6110013.0,0.0,1.0,13.0,2.76,7.000000000000001
2019-11-22,2019-11-22,340.16,341.0,330.0,333.04,333.04,16870642.0,0.0,1.0,100.0,11.52,13.72
2019-11-25,2019-11-25,344.32,344.57,334.46,336.34,336.34,12345765.0,0.0,1.0,30.6,11.2,11.68
2019-11-26,2019-11-26,335.27,335.5,327.1,328.92,328.92,7956239.0,0.0,1.0,24.3,8.48,9.44
2019-11-27,2019-11-27,331.12,333.93,328.57,331.29,331.29,5563459.0,0.0,1.0,20.7,7.04,8.32
2019-11-29,2019-11-29,331.11,331.26,327.5,329.94,329.94,2465629.0,0.0,1.0,15.3,5.6000000000000005,5.6000000000000005
2019-12-02,2019-12-02,329.4,336.3827,328.68699999999995,334.87,334.87,6081986.0,0.0,1.0,30.26,6.21,7.9
2019-12-03,2019-12-03,332.62,337.91,332.186,336.2,336.2,6613476.0,0.0,1.0,29.58,6.66,8.0
2019-12-04,2019-12-04,337.75,337.86,332.85,333.03,333.03,5536255.0,0.0,1.0,28.22,6.66,8.0
2019-12-05,2019-12-05,332.83,334.4227,327.25,330.37,330.37,3736976.0,0.0,1.0,26.860000000000007,7.649999999999999,8.8
2019-12-06,2019-12-06,335.0,338.86,334.77,335.89,335.89,7618937.0,0.0,1.0,25.840000000000003,8.82,10.0
2019-12-09,2019-12-09,336.59,344.45,335.08,339.53,339.53,9040217.0,0.0,1.0,20.160000000000004,5.28,6.5699999999999985
2019-12-10,2019-12-10,339.96,350.73,339.31,348.84,348.84,8839951.0,0.0,1.0,19.32,5.68,7.02
2019-12-11,2019-12-11,351.8765,357.1899,351.09,352.7,352.7,6919162.0,0.0,1.0,18.76,6.16,6.75
2019-12-12,2019-12-12,354.92,362.74,353.23,359.68,359.68,7776211.0,0.0,1.0,19.6,4.64,6.21
2019-12-13,2019-12-13,361.05,365.21,354.64,358.39,358.39,6574281.0,0.0,1.0,19.6,5.76,7.02
2019-12-16,2019-12-16,362.55,383.61,362.5,381.5,381.5,18220940.0,0.0,1.0,19.72,2.88,2.88
2019-12-17,2019-12-17,378.99,385.5,375.9,378.99,378.99,8503775.0,0.0,1.0,19.14,2.88,3.42
2019-12-18,2019-12-18,380.63,395.22,380.58,393.15,393.15,14136392.0,0.0,1.0,20.01,3.0,3.42
