"","x"
"1",0.499657036783184
"2",0.452372520170285
"3",0.226010124638555
"4",0.304875078711238
"5",0.632817733729723
"6",0.490285961526027
"7",0.638458637823925
"8",0.610219091805681
"9",0.677648825532617
"10",0.304834101905708
"11",0.115250315583686
"12",-0.183135764334248
"13",0.169236585191048
"14",0.597441481053041
"15",0.784541441220962
"16",0.729609509441259
"17",0.656720674179522
"18",0.667921072705232
"19",0.825637839894374
"20",0.727127976264635
"21",0.651261427288427
"22",-0.0500650812112582
"23",-0.244704934637701
"24",0.14583437949279
"25",0.757507547652503
"26",0.851303040658182
"27",0.388924491441893
"28",-0.182081205057051
"29",0.108691223674431
"30",0.122883290702324
"31",0.0994154944278121
"32",-0.130415607569522
"33",-0.142899288999562
"34",-0.228947977991178
"35",0.181854611445499
"36",-0.436357131327669
"37",-0.513260522976066
"38",-0.571513476139548
"39",-0.469421590226011
"40",-0.348807726430055
"41",-0.0387730509101229
"42",0.0585488275942308
"43",0.153661287620046
"44",0.132996232958081
"45",0.133902862774682
"46",-0.0897713712013976
"47",-0.16474194159404
"48",0.71576306030767
"49",0.509808353337099
"50",-0.0553539457374783
"51",-0.328652306600903
"52",-0.239951827605384
"53",0.0928234731345288
"54",0.244720606870431
"55",0.226920888322666
"56",0.370602292221516
"57",-0.410277030392001
"58",-0.632169545427602
"59",-0.694329901006247
"60",-0.761603333806438
"61",-0.645602077974079
"62",-0.742005005144448
"63",-0.578089769248955
"64",-0.412569056742268
"65",-0.342244229187047
"66",-0.427557597325095
"67",-0.280611672837095
"68",-0.225415508108357
"69",-0.234017721274633
"70",-0.393884149917728
"71",-0.439245238429512
"72",-0.465305418868069
"73",-0.580741936681081
"74",-0.444514456716496
"75",-0.489363276619631
"76",0.0179820377563379
"77",0.0141540893111173
"78",0.487343708595611
"79",0.284015787121188
"80",0.0544588059286841
"81",0.473219097845939
"82",-0.59962160449849
"83",0.143068846006358
"84",-0.347890105630199
"85",-0.883597729657744
"86",-0.628903196857109
"87",-0.563766541248711
"88",-0.778242511777188
"89",-0.53772078197331
"90",-0.492454086885231
"91",-0.547280096425184
"92",-0.159057130704997
"93",0.00689237450755408
"94",0.196366679431466
"95",0.281622583768396
"96",0.309761066167595
"97",-3.38078481278184e-05
"98",0.0297318177710183
"99",0.436542931920852
"100",0.0986056851326556
"101",-0.0116820869989694
"102",0.660622282238689
"103",0.628725354502593
"104",0.691594708628348
"105",-0.39571528898332
"106",-0.455512212498951
"107",-0.692573472443554
"108",0.109058717188635
"109",0.199822404157777
"110",0.330833474647754
"111",0.849741571217238
"112",0.852276022960263
"113",0.768102635333999
"114",0.772904568979937
"115",0.717431717520701
"116",0.742283415151098
"117",0.652713910757257
"118",0.608107846044329
"119",0.562169243550758
"120",0.537202561210281
"121",0.501702771927938
"122",0.674206365742758
"123",0.724955584072093
"124",0.819360318688811
"125",0.747810013080343
"126",0.605257295900739
"127",0.104793357330839
"128",-0.162897490037699
"129",-0.486031898646751
"130",0.255913197227484
"131",0.500460593518839
"132",0.381748466908388
"133",0.151903130759411
"134",0.333507086953503
"135",-0.600697757111258
"136",0.150374652736017
"137",0.466586131187856
"138",0.359107822463949
"139",-0.086732203928391
"140",-0.376031335632201
"141",-0.406486225533515
"142",-0.24198473979431
"143",-0.506601769577886
"144",-0.524352593300511
"145",-0.701757905907747
"146",-0.571789853867219
"147",-0.476357959630787
"148",0.644103007591899
"149",0.153051454600653
"150",0.15462914575382
"151",0.944730610919135
"152",0.837937785065081
"153",0.63081741363138
"154",0.435909563923452
"155",0.618028773705567
"156",0.685304117091777
"157",0.576248466233302
"158",0.507558611980091
"159",-0.496594720787822
"160",-0.361111651331582
"161",0.156033812741459
"162",0.315896351397744
"163",0.257725469545185
"164",0.281492376390418
"165",-0.00158322264218269
"166",0.415451799550333
"167",0.512390290477837
"168",0.57665519704652
"169",0.643229775891594
"170",0.571409496897649
"171",0.175130560241098
"172",0.444238494591004
"173",-0.85955954071546
"174",-0.499368043170647
"175",-0.318339030119952
"176",-0.247050438340479
"177",-0.264936236393284
"178",-0.170860824418036
"179",0.404518461285161
"180",0.20960721393728
"181",0.324922842842092
"182",0.601463352184581
"183",0.618982805672867
"184",0.590571136931867
"185",0.587016404060983
"186",0.396046334337815
"187",-0.477267618653553
"188",-0.854368914601136
"189",-0.360779464498921
"190",-0.424211670679547
"191",-0.432856495179665
"192",-0.506657210771326
"193",-0.578746871774396
"194",-0.449860231678446
"195",-0.327418179668786
"196",-0.203152476757621
"197",-0.00639611762989449
"198",-0.0703579757231412
"199",-0.0763940212892472
"200",-0.153328401520758
"201",0.00701248195543624
"202",0.0802987392068114
"203",-0.448846807787671
"204",-0.558748916198304
"205",-0.436954963751655
"206",-0.609249226009452
"207",-0.318427743665767
"208",0.368722976956768
"209",0.181232133029661
"210",-0.0116146378219693
"211",-0.218892501018182
"212",0.555667157283908
"213",0.640067711227134
"214",0.537114156098736
"215",0.515913274413762
"216",0.51843719422666
"217",0.635189258532402
"218",0.564597991825616
"219",0.418329624355755
"220",0.543761804871916
"221",0.547159136085595
"222",0.511483710422856
"223",0.608952814631474
"224",0.549717400281838
"225",0.461140824824138
"226",0.444147071437661
"227",0.335103238273027
"228",0.775233239123066
"229",0.682763752709463
"230",0.697627151150076
"231",0.632949983056556
"232",0.657473991359212
"233",0.312374665857518
"234",0.157269080442231
"235",-0.0577260869966736
"236",-0.0807874314034116
"237",0.661298770468687
"238",0.520386009006995
"239",0.421112909964465
"240",0.503188246736666
"241",0.515850882034159
"242",0.42678968168031
"243",0.402264545741714
"244",0.558044792708851
"245",0.183062367199743
"246",0.229829447240917
"247",-0.458660541592388
"248",-0.101921784435177
"249",-0.112404075742073
"250",0.440515965680046
"251",0.395240246047378
"252",-0.235835378600682
"253",-0.448060641687357
"254",-0.228227768171208
"255",0.358849341887581
"256",0.453131040597681
"257",0.536231838570953
"258",0.606647892233732
"259",0.623171045690174
"260",0.387481088167916
"261",0.453070419946949
"262",0.410607714167578
"263",0.438902709442589
"264",-0.304862418250418
"265",-0.0899600922636132
"266",-0.237385914553517
"267",-0.239820387986723
"268",-0.150485594188046
"269",-0.490562641341243
"270",-0.46489645222005
"271",-0.348853625614141
"272",-0.444769780883478
"273",0.0790467808253569
"274",0.245207195991788
"275",-0.0353373510640965
"276",0.0620401602665415
"277",0.441893050444297
"278",0.497722885999393
"279",0.367041404473139
"280",0.411070574059547
"281",0.513689143209429
"282",0.569105788952578
"283",0.499269605785496
"284",0.437657367901528
"285",0.376454878149115
"286",0.319307140305944
"287",0.162211591597984
"288",-0.426130795131542
"289",-0.613863598455811
"290",-0.278834831093575
"291",0.2381012879671
"292",-0.392249327981582
"293",-0.330741978698144
"294",-0.286955333672458
"295",-0.329856028883775
"296",-0.402878397104794
"297",-0.285164931653957
"298",-0.179942488045366
"299",-0.174693179138242
"300",0.0218886295664338
"301",-0.176003148974325
"302",-0.751546972514277
"303",-0.472784529098723
"304",-0.282242012962738
"305",-0.0441352339770261
"306",0.214505744204234
"307",0.369448486477272
"308",0.589550112640845
"309",0.601916859137995
"310",0.603857495727844
"311",0.622838783931263
"312",0.602126754174778
"313",-0.271435670752873
"314",-0.378877069815079
"315",-0.384588138166045
"316",-0.730799727745594
"317",-0.614133167769747
"318",-0.271756653731886
"319",0.0986993621577267
"320",0.218117350478718
"321",0.230128980723001
"322",-0.114625020765309
"323",0.234968411599456
"324",0.293649360698363
"325",0.362954322973606
"326",0.408925663847144
"327",-0.589309158879128
"328",-0.613765509151523
"329",-0.653837240214365
"330",-0.657665888452147
"331",-0.559155548290236
"332",-0.335423394049508
"333",-0.361598491739811
"334",-0.585661977102523
"335",-0.597642547747916
"336",-0.599681211719313
"337",-0.511246050056321
"338",-0.587728993793034
"339",-0.60464609878048
"340",-0.642708850840196
"341",-0.701494155193759
"342",-0.549616657001339
"343",-0.57190410741676
"344",-0.570731523222277
"345",-0.609202285241964
"346",-0.705479674367972
"347",-0.72149539025213
"348",-0.704933598927168
"349",-0.727322443091224
"350",-0.720332466740003
"351",-0.69001020739442
"352",-0.618105129953596
"353",-0.623812451256719
"354",-0.637902769283786
"355",-0.640897516211829
"356",-0.714259484885798
"357",-0.714087779477752
"358",-0.693831284049217
"359",-0.68382871318638
"360",-0.693684529654181
"361",-0.635054173718083
"362",-0.672800394164174
"363",-0.806459446485048
"364",-0.807078740581992
"365",-0.803115244872872
"366",-0.806363106538371
"367",-0.817745200990529
"368",-0.81601380424089
"369",-0.804330858253807
"370",-0.816025917317017
"371",-0.819440512582654
"372",-0.823032804547413
"373",-0.820028352164899
"374",-0.808307986761254
"375",-0.808963232433243
"376",-0.748784805919863
"377",-0.730916485890644
"378",-0.749077465927439
"379",-0.682868724954483
"380",-0.531283698388471
"381",-0.448185412471507
"382",-0.473105608324939
"383",-0.439901505456981
"384",-0.405615652792553
"385",-0.498100227497641
"386",-0.589593468142548
"387",-0.643351955883899
"388",-0.680988430079284
"389",-0.708253769673739
"390",-0.718548677598443
"391",-0.732202953982577
"392",-0.750511499194965
"393",-0.804655418458838
"394",-0.800825889430628
"395",-0.730012525358148
"396",-0.707796196927898
"397",-0.660725285753441
"398",-0.718266559790758
"399",-0.749993718956564
"400",-0.750391233109848
"401",-0.767231630629357
"402",-0.784276765550874
"403",-0.782805394348103
"404",-0.782052785807638
"405",-0.802774632357604
"406",-0.812084013508624
"407",-0.824875582166224
"408",-0.836381824082935
"409",-0.844032015033529
"410",-0.849727173956108
"411",-0.857358175069455
"412",-0.869449391363981
"413",-0.875313878856124
"414",-0.879268080723655
"415",-0.852784787805235
"416",-0.858144681970881
"417",-0.862576321383538
"418",-0.867118002002012
"419",-0.861878334223725
"420",-0.756912589981896
"421",-0.693722175121952
"422",-0.612528967129524
"423",-0.509811074826347
"424",-0.426550297253791
"425",-0.452956892759336
"426",-0.412682042098913
"427",-0.43377735352862
"428",-0.356197798465143
"429",-0.408469792570597
"430",-0.46513791959514
"431",-0.525806188140922
"432",-0.565956752332559
"433",-0.612016073053525
"434",-0.663017276186615
"435",-0.73236354518538
"436",-0.751467197337062
"437",-0.758829356230114
"438",-0.786812994308072
"439",-0.797187510281694
"440",-0.701414973834504
"441",-0.65224289239068
"442",-0.536788219276794
"443",-0.425308048881482
"444",-0.125208879361373
"445",0.0440812773435673
"446",0.182443440030732
"447",0.297794839989086
"448",0.397154325100161
"449",-0.0638488583290221
"450",-0.0749191643814102
"451",-0.0127881597484077
"452",0.0263069546528081
"453",0.158641168107587
"454",0.220838194330903
"455",0.259332935880464
"456",0.000408111204561917
"457",-0.071929327009142
"458",0.0623705402338844
"459",0.113612412790301
"460",0.112291876663831
"461",0.16779870409287
"462",0.140389906661282
"463",-0.00779267689037664
"464",-0.136824968775652
"465",-0.222627036976448
"466",-0.38866883858829
"467",-0.505414437908897
"468",-0.576731297767725
"469",-0.645355788965136
"470",-0.695924642195038
"471",-0.728223900768833
"472",-0.763741001315152
"473",-0.793702098453099
"474",-0.783927923508468
"475",-0.802058802510592
"476",-0.807480007993878
"477",-0.33414985683118
"478",0.35111331765762
"479",0.264201468361114
"480",0.237931884469736
"481",0.214039396501539
"482",0.15308075519084
"483",0.417429255290607
"484",0.53605081468597
"485",0.558595189399679
"486",0.580292164285943
"487",0.668261616698544
"488",0.530123595623615
"489",0.502789018457563
"490",0.500781333561048
"491",0.498199311652359
"492",0.545404301595517
"493",0.335764544487414
"494",0.277766037111588
"495",0.355338843718779
"496",0.419077784551198
"497",0.459361901992187
"498",0.73061579542396
"499",0.754314475768495
"500",0.704204383192191
"501",0.696796714688495
"502",0.639783473791102
"503",0.600125030196052
"504",0.0745086611230135
"505",-0.107736294418156
"506",-0.404632640258519
"507",0.00640200451734672
"508",0.429452590661465
"509",0.665083162366485
"510",0.598721940857022
"511",0.307392601378232
"512",0.214205455696728
"513",0.0152461169741212
"514",-0.123879932016557
"515",-0.373956049765566
"516",-0.488872544740626
"517",-0.00161730843044272
"518",0.0842069635825518
"519",-0.23353369617374
"520",-0.545475679847399
"521",-0.517107483488032
"522",0.445053814390837
"523",0.774608994180405
"524",0.672490210450581
"525",0.820846617808586
"526",0.829871423128624
"527",0.749284925422326
"528",0.632415943996474
"529",0.541378453572149
"530",0.249357660141538
"531",0.0599062190069756
"532",-0.086681078518865
"533",-0.030449251897938
"534",-0.0827498911073185
"535",-0.123764122346013
"536",-0.00185280267038338
"537",-0.0667966352456296
"538",-0.154285737960278
"539",-0.0250686231237163
"540",-0.0662373696336349
"541",-0.362504102982213
"542",-0.361874975200273
"543",0.119518597102755
"544",0.776904368821993
"545",0.733076222456782
"546",0.674017759476956
"547",0.667314827433525
"548",0.685321787954167
"549",0.683019254978796
"550",0.731962301764393
"551",0.665216710294119
"552",0.624892627720501
"553",0.578163988234185
"554",0.427345925045839
"555",0.495147955807984
"556",0.441382994429124
"557",0.781415536168566
"558",0.687223927345604
"559",0.45594132277002
"560",0.673726626058343
"561",0.529975052355792
"562",0.514846890468058
"563",0.52351464468052
"564",-0.462392301803422
"565",-0.632294429900114
"566",-0.617137429588481
"567",-0.512159754447938
"568",-0.593631977068216
"569",-0.753408203441454
"570",-0.752136774495932
"571",-0.692260095804439
"572",-0.727818463607414
"573",-0.645498153849323
"574",-0.544361980245457
"575",-0.603420343870003
"576",-0.575177688121477
"577",-0.5741305483968
"578",-0.682390653231124
"579",-0.66436385291434
"580",-0.715646233574324
"581",-0.704630144542338
"582",-0.717520156008463
"583",0.534116862115119
"584",0.629604905088892
"585",0.780852270996661
"586",0.789715929280201
"587",0.514417165490073
"588",0.479345724966732
"589",0.742007496215911
"590",0.762114753280092
"591",0.685353026550981
