date,hiring,work,usajob,apply
2018-06-06,71.10000000000001,79.0,47.599999999999994,42.68
2018-06-07,66.36,75.84,0.0,39.6
2018-06-08,56.09,71.10000000000001,36.4,36.52
2018-06-09,45.82,63.2,0.0,29.48
2018-06-10,53.46,66.42,59.2,31.68
2018-06-11,74.52000000000001,77.76,0.0,41.36
2018-06-12,81.0,79.38000000000001,45.88,43.56
2018-06-13,76.95,80.19000000000001,59.2,40.92
2018-06-14,68.85000000000001,78.57000000000001,25.16,40.48
2018-06-15,58.32000000000001,73.71000000000001,25.9,37.4
2018-06-16,49.410000000000004,65.61,0.0,30.36
2018-06-17,43.89,64.0,0.0,28.38
2018-06-18,65.45,76.0,34.68,41.28
2018-06-19,67.76,78.4,16.830000000000002,40.42
2018-06-20,69.3,79.2,34.68,43.0
2018-06-21,64.68,76.80000000000001,17.34,43.0
2018-06-22,56.980000000000004,75.2,17.85,36.55
2018-06-23,44.660000000000004,64.8,19.89,30.96
2018-06-24,48.980000000000004,65.60000000000001,18.799999999999997,31.39
2018-06-25,71.10000000000001,77.60000000000001,31.959999999999997,42.14
2018-06-26,69.52000000000001,77.60000000000001,31.959999999999997,40.42
2018-06-27,68.73,79.2,15.979999999999999,41.71
2018-06-28,66.36,76.80000000000001,24.439999999999998,41.28
2018-06-29,60.040000000000006,72.8,0.0,35.69
2018-06-30,46.61,64.8,18.799999999999997,31.82
2018-07-01,42.88,60.8,29.900000000000002,26.8
2018-07-02,61.64,67.64,38.35,33.6
2018-07-03,56.28,69.16,51.35,34.0
2018-07-04,43.550000000000004,61.56,29.900000000000002,27.200000000000003
2018-07-05,56.28,66.88,0.0,33.6
2018-07-06,58.96,65.36,25.35,32.4
2018-07-07,48.910000000000004,57.76,29.25,28.400000000000002
2018-07-08,56.21,63.2,0.0,32.68
2018-07-09,77.0,74.4,33.059999999999995,41.71
2018-07-10,77.0,76.0,22.04,41.71
2018-07-11,77.0,76.0,20.88,40.42
2018-07-12,73.92,75.2,57.99999999999999,39.13
2018-07-13,65.45,72.0,0.0,36.12
2018-07-14,55.44,64.0,26.68,31.82
2018-07-15,48.18,65.61,0.0,29.24
2018-07-16,72.27,77.76,16.77,39.99
2018-07-17,69.35,81.0,16.77,37.839999999999996
2018-07-18,71.53999999999999,81.0,17.2,40.85
2018-07-19,65.7,78.57000000000001,17.2,36.55
2018-07-20,61.32,74.52000000000001,17.2,34.4
2018-07-21,48.18,64.80000000000001,19.35,28.81
2018-07-22,51.8,65.60000000000001,34.68,29.04
2018-07-23,72.52,76.0,19.89,44.0
2018-07-24,70.3,75.2,19.89,40.04
2018-07-25,73.26,76.80000000000001,19.89,40.48
2018-07-26,64.38,75.2,0.0,39.160000000000004
2018-07-27,58.46,71.2,41.31,35.2
2018-07-28,47.36,64.0,0.0,29.92
2018-07-29,51.06,64.78,0.0,31.05
2018-07-30,71.03999999999999,73.47,36.300000000000004,42.300000000000004
2018-07-31,70.3,74.26,42.35,40.050000000000004
2018-08-01,71.03999999999999,73.47,23.1,43.65
2018-08-02,68.08,70.31,0.0,42.300000000000004
2018-08-03,60.68,67.94,24.200000000000003,37.800000000000004
2018-08-04,49.58,62.410000000000004,27.500000000000004,33.300000000000004
2018-08-05,50.25,67.22999999999999,63.0,29.92
2018-08-06,72.0,76.36,53.55,38.72
2018-08-07,75.0,79.67999999999999,40.32,41.8
2018-08-08,73.5,83.0,39.69,39.6
2018-08-09,72.0,81.33999999999999,40.32,39.6
2018-08-10,62.25,74.7,27.09,36.96
2018-08-11,48.0,64.74,0.0,31.24
2018-08-12,51.8,66.42,55.00000000000001,32.56
2018-08-13,70.3,76.25999999999999,35.2,41.36
2018-08-14,71.78,76.25999999999999,31.35,44.0
2018-08-15,72.52,78.72,35.75,41.8
2018-08-16,70.3,77.08,48.400000000000006,40.48
2018-08-17,56.98,72.16,0.0,36.08
2018-08-18,52.54,63.13999999999999,41.800000000000004,32.12
2018-08-19,46.15,65.61,24.439999999999998,33.0
2018-08-20,69.58,74.52000000000001,20.68,40.04
2018-08-21,66.03,75.33,0.0,38.28
2018-08-22,66.74,78.57000000000001,40.89,40.92
2018-08-23,58.93,76.95,0.0,39.6
2018-08-24,53.25,71.28,20.68,36.52
2018-08-25,48.989999999999995,60.75000000000001,23.97,30.36
2018-08-26,48.3,66.42,0.0,33.0
2018-08-27,64.39999999999999,76.95,0.0,42.68
2018-08-28,69.3,77.76,23.68,43.56
2018-08-29,63.699999999999996,76.95,0.0,40.04
2018-08-30,58.8,76.95,15.54,41.36
2018-08-31,50.4,70.47,15.91,36.96
2018-09-01,44.099999999999994,59.940000000000005,0.0,29.04
2018-09-02,43.52,59.25,0.0,27.52
2018-09-03,47.6,66.36,17.759999999999998,32.25
2018-09-04,63.92,72.68,15.17,41.28
2018-09-05,65.28,75.84,0.0,42.14
2018-09-06,63.92,75.84,0.0,37.41
2018-09-07,55.760000000000005,68.73,15.17,35.26
2018-09-08,41.480000000000004,59.25,0.0,29.24
2018-09-09,46.199999999999996,63.99,29.44,29.669999999999998
2018-09-10,67.89999999999999,73.71000000000001,39.04,40.85
2018-09-11,62.99999999999999,76.14,25.6,38.7
2018-09-12,63.699999999999996,76.95,34.56,39.13
2018-09-13,65.1,76.95,26.240000000000002,38.7
2018-09-14,53.9,72.9,40.32,35.26
2018-09-15,48.3,62.370000000000005,31.36,29.669999999999998
2018-09-16,48.96,67.2,23.52,32.85
2018-09-17,67.67999999999999,82.32,39.36,45.0
2018-09-18,72.0,81.48,25.919999999999998,45.0
2018-09-19,69.84,82.32,39.839999999999996,43.2
2018-09-20,65.52,83.16,20.16,41.85
2018-09-21,56.879999999999995,76.44,0.0,37.800000000000004
2018-09-22,48.96,64.67999999999999,48.0,31.95
2018-09-23,48.3,68.85,22.05,32.85
2018-09-24,63.699999999999996,82.45,0.0,45.0
2018-09-25,65.1,85.0,36.45,45.0
2018-09-26,69.3,85.0,0.0,40.95
2018-09-27,62.3,82.45,18.900000000000002,41.4
2018-09-28,51.099999999999994,79.05,19.35,37.35
2018-09-29,46.199999999999996,66.3,0.0,30.6
2018-09-30,46.199999999999996,68.06,22.05,35.04
2018-10-01,60.9,79.67999999999999,37.35,47.519999999999996
2018-10-02,70.0,83.0,28.35,48.0
2018-10-03,65.1,81.33999999999999,18.900000000000002,45.12
2018-10-04,60.199999999999996,78.85,38.25,42.239999999999995
2018-10-05,56.0,73.03999999999999,33.300000000000004,39.839999999999996
2018-10-06,49.0,62.25,23.400000000000002,31.68
2018-10-07,44.16,63.18000000000001,33.809999999999995,28.8
2018-10-08,60.72,75.33,0.0,39.15
2018-10-09,64.86,77.76,44.16,42.300000000000004
2018-10-10,63.48,77.76,29.669999999999998,41.85
2018-10-11,60.029999999999994,76.14,29.669999999999998,40.050000000000004
2018-10-12,53.129999999999995,72.9,46.919999999999995,35.550000000000004
2018-10-13,44.849999999999994,60.75000000000001,36.57,30.150000000000002
2018-10-14,51.83,67.2,0.0,30.360000000000003
2018-10-15,69.58,79.8,34.56,43.7
2018-10-16,66.74,81.48,54.0,43.24
2018-10-17,67.45,84.0,23.220000000000002,41.86
2018-10-18,63.9,80.64,23.220000000000002,39.1
2018-10-19,51.83,75.6,24.840000000000003,37.72
2018-10-20,45.44,63.0,0.0,28.98
2018-10-21,44.220000000000006,62.370000000000005,15.5,32.2
2018-10-22,62.980000000000004,78.57000000000001,0.0,44.620000000000005
2018-10-23,59.63,77.76,13.02,41.4
2018-10-24,56.28,76.95,0.0,41.4
2018-10-25,58.290000000000006,76.95,13.33,41.4
2018-10-26,51.59,71.28,13.95,39.1
2018-10-27,41.54,61.56,16.12,31.28
2018-10-28,42.24,63.08,37.74,32.43
2018-10-29,59.400000000000006,78.85,46.62,43.239999999999995
2018-10-30,60.720000000000006,79.67999999999999,31.82,46.529999999999994
2018-10-31,48.18,78.02,33.3,45.589999999999996
2018-11-01,57.42,77.19,39.22,43.71
2018-11-02,54.78,73.03999999999999,74.0,38.54
2018-11-03,48.18,64.74,0.0,31.49
2018-11-04,53.9,65.57,0.0,31.95
2018-11-05,70.0,78.02,30.0,41.4
2018-11-06,67.19999999999999,79.67999999999999,0.0,40.5
2018-11-07,59.49999999999999,73.86999999999999,43.0,37.800000000000004
2018-11-08,64.39999999999999,78.85,36.5,40.95
2018-11-09,56.699999999999996,74.7,25.0,36.0
2018-11-10,49.0,62.25,44.5,29.25
2018-11-11,45.56,63.18000000000001,21.24,30.36
2018-11-12,61.64,75.33,0.0,36.52
2018-11-13,64.99000000000001,78.57000000000001,17.64,43.12
2018-11-14,60.970000000000006,78.57000000000001,18.0,40.04
2018-11-15,55.61000000000001,76.14,17.64,39.160000000000004
2018-11-16,50.92,71.28,18.0,34.76
2018-11-17,45.56,60.75000000000001,21.24,29.04
2018-11-18,33.28,56.94,0.0,24.48
2018-11-19,42.120000000000005,66.42999999999999,13.26,31.32
2018-11-20,41.6,64.24,0.0,29.52
2018-11-21,35.88,59.129999999999995,14.3,25.2
2018-11-22,19.76,49.64,15.34,18.0
2018-11-23,27.560000000000002,54.75,14.3,19.08
2018-11-24,31.720000000000002,55.48,21.84,21.24
2018-11-25,47.6,68.8,26.79,32.64
2018-11-26,62.56,81.7,28.669999999999998,42.72
2018-11-27,61.88,83.42,37.129999999999995,48.0
2018-11-28,65.28,86.0,45.589999999999996,48.0
2018-11-29,61.2,86.0,30.549999999999997,47.04
2018-11-30,51.00000000000001,79.12,0.0,43.68
2018-12-01,50.32,68.8,0.0,36.0
2018-12-02,45.44,72.24,0.0,31.24
2018-12-03,62.72,86.0,0.0,43.12
2018-12-04,64.0,84.28,21.56,44.0
2018-12-05,62.72,86.0,24.2,43.12
2018-12-06,60.160000000000004,83.42,44.0,43.12
2018-12-07,53.120000000000005,80.84,14.96,37.4
2018-12-08,45.44,69.66,17.6,30.36
2018-12-09,46.72,67.22999999999999,14.04,31.05
2018-12-10,59.52,79.67999999999999,0.0,44.1
2018-12-11,62.08,81.33999999999999,12.24,44.1
2018-12-12,61.44,83.0,18.36,44.1
2018-12-13,54.4,80.50999999999999,12.24,41.85
2018-12-14,53.76,75.53,11.879999999999999,40.95
2018-12-15,41.6,66.39999999999999,0.0,37.800000000000004
2018-12-16,41.4,62.410000000000004,18.900000000000002,27.6
2018-12-17,55.8,73.47,21.150000000000002,34.800000000000004
2018-12-18,57.0,72.68,29.25,35.2
2018-12-19,52.8,72.68,21.150000000000002,34.4
2018-12-20,46.8,70.31,16.2,32.800000000000004
2018-12-21,43.199999999999996,66.36,17.1,31.200000000000003
2018-12-22,36.0,58.46,0.0,24.400000000000002
2018-12-23,27.54,51.1,0.0,17.490000000000002
2018-12-24,23.46,50.37,0.0,18.150000000000002
2018-12-25,19.89,53.29,26.320000000000004,16.5
2018-12-26,38.76,62.78,22.400000000000002,22.44
2018-12-27,45.9,65.7,21.28,27.39
2018-12-28,41.31,62.05,0.0,26.400000000000002
2018-12-29,38.25,58.4,34.160000000000004,21.78
2018-12-30,50.4,60.06,19.27,27.06
2018-12-31,45.5,61.6,17.86,30.749999999999996
2019-01-01,41.3,53.9,0.0,22.959999999999997
2019-01-02,68.6,70.07000000000001,0.0,34.85
2019-01-03,70.0,72.38,16.45,38.54
2019-01-04,62.3,71.61,16.919999999999998,39.36
2019-01-05,54.599999999999994,63.14,18.799999999999997,31.159999999999997
2019-01-06,61.56,70.52,0.0,32.2
2019-01-07,76.14,79.98,27.200000000000003,41.86
2019-01-08,78.57000000000001,82.56,0.0,44.160000000000004
2019-01-09,80.19000000000001,85.14,55.2,46.0
2019-01-10,76.14,83.42,0.0,42.78
2019-01-11,67.23,82.56,36.800000000000004,41.86
2019-01-12,57.510000000000005,69.66,48.0,32.660000000000004
2019-01-13,50.25,69.7,16.77,32.660000000000004
2019-01-14,74.25,80.75,0.0,43.7
2019-01-15,70.5,85.0,14.62,44.620000000000005
2019-01-16,70.5,85.0,14.19,44.160000000000004
2019-01-17,63.0,82.45,0.0,43.7
2019-01-18,57.0,79.05,29.24,38.64
2019-01-19,51.0,67.14999999999999,25.37,32.2
2019-01-20,49.64,68.0,0.0,27.95
2019-01-21,59.129999999999995,73.95,0.0,31.82
2019-01-22,65.7,81.6,11.879999999999999,39.13
2019-01-23,67.89,82.45,11.879999999999999,38.269999999999996
2019-01-24,63.51,84.14999999999999,0.0,39.13
2019-01-25,58.4,80.75,24.48,37.41
2019-01-26,51.83,68.85,14.399999999999999,28.81
2019-01-27,47.57,71.38,0.0,32.12
2019-01-28,63.9,82.56,0.0,39.160000000000004
2019-01-29,63.19,82.56,15.51,40.04
2019-01-30,62.48,83.42,15.979999999999999,38.28
2019-01-31,56.089999999999996,81.7,47.0,39.6
2019-02-01,56.089999999999996,80.84,15.04,39.6
2019-02-02,51.83,70.52,17.86,32.56
2019-02-03,45.54,69.66,0.0,28.81
2019-02-04,64.86,79.12,12.6,38.7
2019-02-05,69.0,86.0,13.44,43.0
2019-02-06,64.17,83.42,13.02,39.56
2019-02-07,61.41,83.42,32.339999999999996,39.99
2019-02-08,58.65,80.84,13.44,36.98
2019-02-09,51.059999999999995,71.38,15.959999999999999,30.099999999999998
2019-02-10,45.36,68.88,0.0,29.93
2019-02-11,57.96,77.08,6.9,36.9
2019-02-12,57.96,79.53999999999999,10.81,38.129999999999995
2019-02-13,56.07,79.53999999999999,0.0,38.949999999999996
2019-02-14,44.73,72.97999999999999,14.49,34.44
2019-02-15,45.99,71.33999999999999,23.0,33.62
2019-02-16,41.58,65.6,8.74,28.7
2019-02-17,46.2,67.2,14.82,31.24
2019-02-18,60.06,75.6,12.870000000000001,37.84
2019-02-19,63.36,82.32,12.09,42.68
2019-02-20,61.38,79.8,12.48,39.160000000000004
2019-02-21,58.74,80.64,12.48,38.72
2019-02-22,53.46,77.28,12.48,37.84
2019-02-23,44.88,66.36,14.43,32.56
2019-02-24,43.550000000000004,67.2,0.0,30.53
2019-02-25,58.5,78.11999999999999,0.0,38.269999999999996
2019-02-26,61.1,80.64,22.26,40.42
2019-02-27,61.1,81.48,24.380000000000003,39.56
2019-02-28,54.6,79.8,0.0,37.41
2019-03-01,46.15,78.11999999999999,27.560000000000002,36.12
2019-03-02,42.9,67.2,16.43,32.25
2019-03-03,46.2,68.89,0.0,31.08
2019-03-04,60.06,78.02,16.38,37.8
2019-03-05,58.74,82.17,0.0,40.32
2019-03-06,59.400000000000006,80.50999999999999,63.0,37.8
2019-03-07,55.440000000000005,81.33999999999999,16.38,36.54
2019-03-08,52.14,75.53,17.01,35.28
2019-03-09,44.88,65.57,20.16,29.4
2019-03-10,42.24,67.24,20.16,28.29
2019-03-11,60.720000000000006,79.53999999999999,0.0,38.129999999999995
2019-03-12,58.74,79.53999999999999,8.32,37.309999999999995
2019-03-13,59.400000000000006,78.72,0.0,37.309999999999995
2019-03-14,52.800000000000004,77.08,8.64,36.08
2019-03-15,50.160000000000004,72.16,17.28,34.85
2019-03-16,46.2,64.78,0.0,27.88
2019-03-17,46.24,64.80000000000001,0.0,30.24
2019-03-18,65.28,76.95,14.31,39.9
2019-03-19,68.0,81.0,0.0,40.32
2019-03-20,62.56,79.38000000000001,14.31,39.48
2019-03-21,57.120000000000005,76.14,21.200000000000003,36.12
2019-03-22,55.760000000000005,71.28,43.99,35.28
2019-03-23,46.24,63.18000000000001,16.96,28.56
2019-03-24,47.6,66.39999999999999,0.0,32.12
2019-03-25,65.28,79.67999999999999,15.120000000000001,44.0
2019-03-26,63.92,81.33999999999999,15.120000000000001,41.8
2019-03-27,61.88,81.33999999999999,15.680000000000001,42.68
2019-03-28,61.2,79.67999999999999,15.120000000000001,41.8
2019-03-29,51.68000000000001,75.53,15.120000000000001,39.6
2019-03-30,46.92,63.91,0.0,32.56
2019-03-31,42.9,68.06,0.0,35.550000000000004
2019-04-01,54.78,78.85,26.88,43.2
2019-04-02,60.720000000000006,78.85,13.44,43.65
2019-04-03,56.1,78.85,13.44,42.300000000000004
2019-04-04,55.440000000000005,78.85,20.16,44.550000000000004
2019-04-05,50.82,74.7,13.92,39.6
2019-04-06,43.56,63.08,33.12,33.75
2019-04-07,43.550000000000004,65.6,35.0,34.76
2019-04-08,57.620000000000005,79.53999999999999,28.0,44.0
2019-04-09,61.64,79.53999999999999,56.0,42.24
2019-04-10,56.28,78.72,100.0,42.24
2019-04-11,52.260000000000005,78.72,0.0,40.04
2019-04-12,48.24,72.97999999999999,39.0,37.4
2019-04-13,40.870000000000005,60.68,35.0,29.92
2019-04-14,40.120000000000005,63.2,18.36,31.82
2019-04-15,62.56,73.60000000000001,22.68,40.85
2019-04-16,59.84,76.0,0.0,40.85
2019-04-17,63.24,76.80000000000001,23.76,40.85
2019-04-18,54.400000000000006,72.8,23.76,38.7
2019-04-19,49.64,67.2,16.740000000000002,35.26
2019-04-20,40.800000000000004,59.2,0.0,29.24
2019-04-21,40.599999999999994,60.589999999999996,9.25,30.96
2019-04-22,67.89999999999999,75.53,7.5,39.56
2019-04-23,65.1,83.0,11.0,42.14
2019-04-24,64.39999999999999,82.17,11.0,41.71
2019-04-25,57.4,82.17,7.0,41.28
2019-04-26,52.5,73.03999999999999,0.0,34.83
2019-04-27,46.199999999999996,59.76,13.0,30.099999999999998
2019-04-28,49.58,64.78,0.0,32.56
2019-04-29,71.03999999999999,77.08,12.32,41.8
2019-04-30,74.0,79.53999999999999,11.88,43.12
2019-05-01,60.68,82.0,28.6,40.04
2019-05-02,59.94,78.72,21.12,40.92
2019-05-03,54.019999999999996,74.61999999999999,29.48,39.6
2019-05-04,45.14,64.78,17.16,32.56
2019-05-05,47.25,66.42,24.4,32.68
2019-05-06,66.0,78.72,29.89,39.99
2019-05-07,63.75,79.53999999999999,20.13,40.85
2019-05-08,66.0,80.36,40.26,39.99
2019-05-09,60.0,79.53999999999999,20.13,37.839999999999996
2019-05-10,51.75,72.16,20.74,35.26
2019-05-11,45.0,63.13999999999999,25.009999999999998,28.81
2019-05-12,44.46,62.31999999999999,0.0,29.669999999999998
2019-05-13,71.76,77.89999999999999,17.0,41.28
2019-05-14,73.32000000000001,80.36,50.0,41.28
2019-05-15,67.08,82.0,25.0,41.28
2019-05-16,64.74000000000001,79.53999999999999,16.5,40.85
2019-05-17,54.6,75.44,0.0,37.41
2019-05-18,49.14,63.959999999999994,21.0,30.53
2019-05-19,54.27,64.8,15.17,33.0
2019-05-20,73.71000000000001,77.60000000000001,12.58,41.8
2019-05-21,73.71000000000001,77.60000000000001,24.79,44.0
2019-05-22,72.09,77.60000000000001,12.58,42.24
2019-05-23,70.47,76.0,12.58,40.04
2019-05-24,60.75000000000001,71.2,32.56,37.84
2019-05-25,55.89,62.400000000000006,0.0,30.36
2019-05-26,51.239999999999995,57.75,28.810000000000002,28.14
2019-05-27,60.48,61.6,26.8,32.339999999999996
2019-05-28,83.16,73.15,44.89,39.9
2019-05-29,84.0,74.69,33.5,41.16
2019-05-30,78.11999999999999,73.92,32.830000000000005,37.8
2019-05-31,68.88,70.84,22.78,36.54
2019-06-01,58.8,62.370000000000005,0.0,31.5
2019-06-02,58.08,65.60000000000001,0.0,33.0
2019-06-03,80.96,77.60000000000001,17.55,40.48
2019-06-04,84.48,76.0,13.65,42.24
2019-06-05,80.96,76.80000000000001,27.3,40.92
2019-06-06,74.8,74.4,20.150000000000002,40.04
2019-06-07,70.4,72.8,13.65,36.96
2019-06-08,58.96,62.400000000000006,65.0,31.24
2019-06-09,61.410000000000004,65.57000000000001,11.25,30.8
2019-06-10,85.44,72.68,18.45,40.48
2019-06-11,89.0,76.63000000000001,9.450000000000001,43.56
2019-06-12,83.66,79.0,9.9,43.12
2019-06-13,78.32000000000001,73.47,15.75,40.92
2019-06-14,68.53,71.10000000000001,18.900000000000002,35.64
2019-06-15,58.74,63.99,16.650000000000002,31.68
2019-06-16,56.07,62.400000000000006,0.0,29.7
2019-06-17,82.77,75.2,22.4,40.95
2019-06-18,89.0,77.60000000000001,29.4,43.65
2019-06-19,81.88,80.0,24.5,44.550000000000004
2019-06-20,78.32000000000001,78.4,21.7,40.5
2019-06-21,70.31,74.4,20.299999999999997,39.15
2019-06-22,57.85,64.0,17.5,31.5
2019-06-23,56.96,65.61,20.8,32.4
2019-06-24,80.99,79.38000000000001,34.4,42.300000000000004
2019-06-25,86.33,80.19000000000001,16.8,45.0
2019-06-26,83.66,78.57000000000001,42.400000000000006,41.85
2019-06-27,79.21000000000001,77.76,16.8,41.4
2019-06-28,68.53,72.9,26.400000000000002,36.45
2019-06-29,59.63,65.61,20.0,31.05
2019-06-30,46.5,60.0,25.5,28.0
2019-07-01,68.25,69.75,25.5,38.800000000000004
2019-07-02,65.25,72.0,49.980000000000004,37.6
2019-07-03,60.0,69.75,25.5,35.2
2019-07-04,39.0,59.25,0.0,26.0
2019-07-05,51.0,63.0,28.05,29.6
2019-07-06,47.25,57.0,0.0,25.6
2019-07-07,55.9,61.620000000000005,24.75,30.6
2019-07-08,82.56,74.26,36.0,43.65
2019-07-09,86.0,79.0,36.9,44.1
2019-07-10,76.53999999999999,79.0,44.1,41.4
2019-07-11,79.98,77.42,0.0,43.65
2019-07-12,66.22,72.68,45.0,38.7
2019-07-13,55.04,65.57000000000001,25.650000000000002,31.05
2019-07-14,55.61,71.33999999999999,0.0,31.24
2019-07-15,75.53,82.0,52.38,44.0
2019-07-16,77.19,82.0,38.88,43.56
2019-07-17,72.21,81.17999999999999,0.0,41.8
2019-07-18,70.55,79.53999999999999,26.46,40.92
2019-07-19,63.91,75.44,27.540000000000003,37.84
2019-07-20,51.46,66.42,30.78,29.92
2019-07-21,51.84,64.74000000000001,0.0,31.68
2019-07-22,72.09,72.54,18.5,42.24
2019-07-23,75.33,75.66,0.0,41.36
2019-07-24,68.04,73.32000000000001,21.25,41.36
2019-07-25,67.23,73.32000000000001,12.75,40.92
2019-07-26,59.940000000000005,70.2,0.0,38.28
2019-07-27,51.84,61.620000000000005,14.5,30.8
2019-07-28,52.650000000000006,64.78,14.63,30.8
2019-07-29,71.28,72.68,9.5,40.04
2019-07-30,73.71000000000001,76.63000000000001,0.0,43.12
2019-07-31,68.04,75.84,19.0,40.48
2019-08-01,65.61,71.89,0.0,40.92
2019-08-02,60.75000000000001,68.73,6.08,34.76
2019-08-03,48.6,61.620000000000005,0.0,28.6
2019-08-04,49.199999999999996,60.84,0.0,30.8
2019-08-05,73.8,69.42,12.6,40.04
2019-08-06,75.44,70.98,39.48,39.6
2019-08-07,74.61999999999999,73.32000000000001,13.02,38.72
2019-08-08,70.52,69.42,12.6,39.160000000000004
2019-08-09,67.24,68.64,0.0,36.96
2019-08-10,54.12,60.84,15.12,31.68
2019-08-11,53.76,62.400000000000006,25.55,30.6
2019-08-12,77.28,75.2,32.85,41.85
2019-08-13,84.0,78.4,44.53,42.300000000000004
2019-08-14,78.11999999999999,75.2,31.39,42.75
2019-08-15,73.08,76.0,43.07,40.050000000000004
2019-08-16,62.16,72.8,32.85,38.25
2019-08-17,55.44,63.2,0.0,29.7
2019-08-18,59.339999999999996,63.99,0.0,31.5
2019-08-19,80.84,75.33,10.44,40.95
2019-08-20,85.14,76.95,32.04,42.75
2019-08-21,81.7,78.57000000000001,10.799999999999999,41.4
2019-08-22,75.67999999999999,76.95,21.24,41.4
2019-08-23,67.08,73.71000000000001,10.799999999999999,37.800000000000004
2019-08-24,56.76,61.56,18.72,30.150000000000002
2019-08-25,50.400000000000006,63.99,17.34,31.24
2019-08-26,69.60000000000001,76.95,51.0,40.04
2019-08-27,78.4,81.0,14.790000000000001,44.0
2019-08-28,70.4,80.19000000000001,28.560000000000002,40.04
2019-08-29,66.4,79.38000000000001,14.790000000000001,39.160000000000004
2019-08-30,53.6,71.28,14.280000000000001,36.52
2019-08-31,48.0,59.13,16.32,29.04
2019-09-01,44.84,56.21,0.0,26.04
2019-09-02,50.160000000000004,59.29,15.54,29.4
2019-09-03,69.16,69.3,13.86,37.8
2019-09-04,70.68,71.61,13.86,38.64
2019-09-05,68.4,71.61,42.0,38.64
2019-09-06,57.0,65.45,13.86,35.28
2019-09-07,48.64,56.21,16.38,28.56
2019-09-08,52.260000000000005,63.959999999999994,24.32,31.05
2019-09-09,78.0,78.72,21.12,43.2
2019-09-10,70.98,79.53999999999999,21.12,42.75
2019-09-11,70.2,77.89999999999999,31.36,42.300000000000004
2019-09-12,67.86,77.89999999999999,21.12,40.050000000000004
2019-09-13,53.82,72.16,21.12,36.9
2019-09-14,47.58,63.959999999999994,51.2,31.5
2019-09-15,47.58,62.370000000000005,15.200000000000001,32.4
2019-09-16,69.42,76.95,13.200000000000001,42.300000000000004
2019-09-17,68.64,77.76,19.6,43.65
2019-09-18,72.54,78.57000000000001,26.400000000000002,43.65
2019-09-19,67.08,76.95,26.400000000000002,38.7
2019-09-20,57.72,71.28,19.6,38.25
2019-09-21,49.92,60.75000000000001,15.600000000000001,31.5
2019-09-22,52.14,65.52,17.55,32.4
2019-09-23,70.31,79.8,43.65,42.300000000000004
2019-09-24,72.68,82.32,14.85,44.1
2019-09-25,72.68,84.0,22.5,43.2
2019-09-26,67.15,80.64,15.3,40.95
2019-09-27,57.67,75.6,15.3,36.45
2019-09-28,49.77,63.839999999999996,18.45,31.5
2019-09-29,48.980000000000004,67.2,23.4,34.56
2019-09-30,73.47,79.8,49.8,48.0
2019-10-01,79.0,81.48,24.0,47.519999999999996
2019-10-02,75.84,82.32,24.0,48.0
2019-10-03,68.73,82.32,0.0,46.559999999999995
2019-10-04,60.830000000000005,75.6,49.8,41.76
2019-10-05,52.14,63.839999999999996,28.799999999999997,31.2
2019-10-06,49.28,63.959999999999994,25.44,31.28
2019-10-07,72.38,77.89999999999999,21.73,43.7
2019-10-08,72.38,81.17999999999999,32.33,43.7
2019-10-09,70.07000000000001,80.36,21.73,42.78
2019-10-10,66.99,77.89999999999999,32.33,40.940000000000005
2019-10-11,57.75,74.61999999999999,36.57,37.260000000000005
2019-10-12,53.13,60.68,0.0,29.900000000000002
2019-10-13,52.0,62.25,0.0,29.900000000000002
2019-10-14,72.0,75.53,0.0,42.32
2019-10-15,76.80000000000001,80.50999999999999,0.0,45.080000000000005
2019-10-16,76.80000000000001,79.67999999999999,18.45,41.86
2019-10-17,71.2,80.50999999999999,18.45,42.78
2019-10-18,61.6,74.7,18.45,38.18
2019-10-19,54.400000000000006,61.419999999999995,21.6,29.900000000000002
2019-10-20,49.92,65.52,26.320000000000004,31.28
2019-10-21,74.10000000000001,81.48,21.840000000000003,41.86
2019-10-22,74.88,83.16,36.400000000000006,44.620000000000005
2019-10-23,70.2,84.0,33.6,43.24
2019-10-24,65.52,80.64,56.00000000000001,40.940000000000005
2019-10-25,58.5,75.6,0.0,40.02
2019-10-26,49.92,62.16,28.560000000000002,32.2
2019-10-27,47.449999999999996,63.18000000000001,0.0,30.82
2019-10-28,67.89,76.14,32.480000000000004,41.4
2019-10-29,64.97,79.38000000000001,22.400000000000002,43.7
2019-10-30,64.97,78.57000000000001,21.840000000000003,43.24
2019-10-31,51.83,72.09,0.0,39.1
2019-11-01,51.83,69.66000000000001,28.000000000000004,38.18
2019-11-02,51.1,61.56,0.0,34.04
2019-11-03,56.800000000000004,66.36,22.549999999999997,34.08
2019-11-04,75.2,80.64,18.86,47.04
2019-11-05,80.0,82.32,0.0,48.0
2019-11-06,77.60000000000001,82.32,18.86,46.08
2019-11-07,68.0,80.64,37.72,46.08
2019-11-08,62.400000000000006,74.75999999999999,0.0,41.76
2019-11-09,53.6,64.67999999999999,22.549999999999997,32.64
2019-11-10,48.64,64.74,32.94,30.8
2019-11-11,63.84,78.02,28.669999999999998,38.72
2019-11-12,69.92,83.0,27.45,43.12
2019-11-13,66.88,82.17,41.48,41.8
2019-11-14,69.16,80.50999999999999,27.45,40.92
2019-11-15,57.0,73.86999999999999,56.12,39.6
