,date,open_oil,high_oil,low_oil,oil_price,oil_adj,volume_oil,divid,split coef,oil,production,wti,brent,crude oil,barrel,dynamic_corr,gen_trend,dynamic_corr_gen,diff_gen_trend
45,2018-03-09,61.0,61.0,61.0,61.0,12.2,518.0,0.0,1.0,48.97,54.94000000000001,1.56,31.62,3.9,43.5,-0.739807662796649,44.36450000000001,-0.696842547371662,2.7515
46,2018-03-12,61.0,61.0,61.0,61.0,12.2,73.0,0.0,1.0,50.74,49.59,0.94,42.5,2.9000000000000004,41.89,-0.6706927499885239,45.6255,0.0747318825619477,1.2609999999999957
47,2018-03-13,60.11,60.11,60.1,60.1,12.02,1289.0,0.0,1.0,48.97,48.45,1.58,85.0,3.1,39.53,-0.44975703463228905,46.042,0.605146838795152,0.4164999999999992
48,2018-03-14,60.16,60.16,60.14,60.14,12.028,3100.0,0.0,1.0,43.66,44.46,1.14,82.45,3.25,39.53,0.659275114274705,42.441,0.6413364608743829,-3.600999999999999
49,2018-03-15,60.14,60.14,60.14,60.14,12.028,10.0,0.0,1.0,46.61,45.03,0.86,51.0,3.0500000000000003,40.71,0.6236139265783051,43.067,-0.264347205446372,0.6259999999999977
50,2018-03-16,61.03,61.79,61.03,61.79,12.358,6854.0,0.0,1.0,49.56,42.74999999999999,0.88,45.05,2.6500000000000004,44.25,-0.015419631951953,45.573,-0.33837549452854904,2.5060000000000002
51,2018-03-19,61.42,61.67,61.1285,61.67,12.334,3671.0,0.0,1.0,50.74,54.9,2.07,34.2,3.45,40.8,-0.2081295159738981,44.9945,0.600067479364321,-0.5784999999999982
52,2018-03-20,62.8088,63.15,62.8085,62.9234,12.5847,2426.0,0.0,1.0,49.56,54.9,1.83,31.2,4.45,40.2,-0.667623978020591,43.915500000000016,0.521949232344469,-1.0789999999999864
53,2018-03-21,63.7,64.58,63.685,64.58,12.916,2846.0,0.0,1.0,50.74,50.02,2.58,31.8,4.55,38.4,-0.757945283316828,44.3,0.19540664583636305,0.3844999999999814
54,2018-03-22,63.8599,63.86,63.855,63.855,12.771,707.0,0.0,1.0,46.61,54.9,1.77,28.2,4.3,45.6,-0.740017717787631,43.19500000000001,0.333569003232014,-1.1049999999999898
55,2018-03-23,63.855,63.855,63.855,63.855,12.771,0.0,0.0,1.0,48.97,49.41,2.58,31.8,4.05,43.8,-0.715920766267293,44.49950000000001,-0.192850258750151,1.3045000000000044
56,2018-03-26,64.8,65.13,64.8,65.13,13.026,2415.0,0.0,1.0,54.0,53.69,1.7,36.3,4.0,46.08,-0.661996674885215,48.52,0.32229208626620504,4.020499999999991
57,2018-03-27,65.14,65.14,64.24,64.24,12.848,7523.0,0.0,1.0,53.4,54.28,1.48,40.26000000000001,3.8,46.08,-0.37586725222127204,48.317,0.7753748544693291,-0.20300000000000296
58,2018-03-28,63.92,64.53,63.78,63.83,12.765999999999998,9982.0,0.0,1.0,52.2,49.56,1.04,35.64,4.6000000000000005,44.8,-0.16658462836453602,46.964,0.7032714299439169,-1.3530000000000015
59,2018-03-29,63.83,63.83,63.83,63.83,12.765999999999998,0.0,0.0,1.0,51.0,48.97,0.98,36.96,3.75,48.0,-0.5880197422743331,47.047,0.63520964973543,0.08299999999999841
60,2018-04-02,63.13,63.19,62.5425,62.5425,12.5085,3687.0,0.0,1.0,46.4,61.38,1.08,44.8,3.5,36.48,-0.491083915059557,41.57400000000001,0.678560327934131,-5.472999999999985
61,2018-04-03,63.03,63.12,62.9937,63.12,12.624,1569.0,0.0,1.0,45.82,58.74,1.38,48.64,3.5,35.84,-0.6847946535201961,41.24400000000001,-0.3817063372662321,-0.3300000000000054
62,2018-04-04,62.04,62.8999,61.99,62.8999,12.58,9114.0,0.0,1.0,46.98,58.08000000000001,1.56,47.36,2.85,35.84,-0.654158910875192,41.94300000000001,-0.7076779209958342,0.6990000000000052
63,2018-04-05,62.75,63.18,62.7,63.1444,12.6289,1464.0,0.0,1.0,46.98,58.74,1.98,53.12000000000001,3.7,35.2,-0.649582477988516,42.092,-0.653441729496082,0.1489999999999867
64,2018-04-06,62.26,62.378,62.25,62.378,12.4756,1866.0,0.0,1.0,49.3,50.16,1.44,48.64,2.85,39.04,-0.45646689148833,44.30900000000001,-0.6524805034678841,2.217000000000013
65,2018-04-09,62.4,62.82,62.4,62.82,12.564,412.0,0.0,1.0,49.8,61.38,1.56,40.2,2.46,33.059999999999995,-0.37132889195654795,42.723,0.111576478836985,-1.5860000000000127
66,2018-04-10,64.14,65.29,64.14,65.29,13.058,1422.0,0.0,1.0,49.2,59.40000000000001,1.38,40.8,4.02,30.74,-0.752386466410905,41.77400000000001,-0.44499353489324,-0.948999999999991
67,2018-04-11,65.3,66.35,65.3,66.344,13.2688,1310.0,0.0,1.0,49.2,59.40000000000001,1.74,46.2,5.4,31.9,-0.789664830052791,42.35200000000001,-0.721390395449903,0.578000000000003
68,2018-04-12,66.09,66.279,65.55,66.2502,13.25,1306.0,0.0,1.0,49.8,61.38,1.05,45.0,4.8,33.059999999999995,-0.6809398604262729,42.9375,-0.61292034704848,0.585499999999989
69,2018-04-13,66.72,66.72,66.72,66.72,13.344,175.0,0.0,1.0,48.6,52.14,1.44,41.4,4.08,30.16,-0.6838082054405991,41.27200000000001,-0.442575646019255,-1.6654999999999873
70,2018-04-16,66.33,66.3638,65.8,65.8,13.16,13917.0,0.0,1.0,46.8,59.8,3.72,39.53,4.48,30.68,-0.7689416088346059,40.2525,-0.743606657025519,-1.019500000000015
71,2018-04-17,65.38,66.04,65.38,66.03,13.206,4122.0,0.0,1.0,47.4,61.75,1.84,41.89,5.1800000000000015,31.86,-0.7536275658435759,40.9615,-0.7763796175026441,0.7090000000000032
72,2018-04-18,67.43,67.77,67.32,67.32,13.464,1708.0,0.0,1.0,48.0,61.1,3.56,42.48,6.23,33.04,-0.7380317297916239,41.762,-0.7203992213369879,0.8004999999999995
73,2018-04-19,68.67,68.76,67.605,67.8488,13.5698,32405.0,0.0,1.0,51.0,62.40000000000001,4.0,43.66,5.53,34.809999999999995,-0.7031157035782979,44.2355,-0.6604265317709879,2.4735000000000014
74,2018-04-20,67.2299,68.1,67.2299,68.1,13.62,1196.0,0.0,1.0,52.2,55.25,3.8,38.94,4.69,33.629999999999995,-0.5763591085733051,44.4745,0.128364128279715,0.23899999999999721
75,2018-04-23,66.98,67.57,66.98,67.5478,13.5096,1210.0,0.0,1.0,54.56,59.8,2.48,40.96,4.2,32.45,-0.706299030768329,45.74850000000002,0.395302208382243,1.2740000000000222
76,2018-04-24,68.5871,68.5871,67.29,67.29,13.458,2187.0,0.0,1.0,52.08,65.0,2.96,39.04,6.0,30.68,-0.683888207474411,43.622,0.645858050379153,-2.1265000000000214
77,2018-04-25,67.3052,67.41,66.7956,67.4,13.48,1080.0,0.0,1.0,49.6,58.5,2.48,40.32,4.38,31.27,-0.760052702808791,42.19750000000001,0.111777283777394,-1.4244999999999877
78,2018-04-26,67.55,67.55,67.5165,67.5165,13.5033,1035.0,0.0,1.0,54.56,61.1,3.72,46.72,3.3,33.629999999999995,-0.766950004254676,46.3935,-0.5598960691431489,4.195999999999991
79,2018-04-27,67.5712,67.63,67.57,67.57,13.514,967.0,0.0,1.0,52.08,53.95,2.12,37.12,4.68,32.45,-0.3575555396104529,43.9265,0.576675027100227,-2.467000000000006
80,2018-04-30,67.11,68.6,67.11,68.0054,13.6011,1832.0,0.0,1.0,52.08,62.72,1.38,52.54,5.52,28.08,-0.738414986244915,43.56800000000001,0.215431794219475,-0.35849999999998516
81,2018-05-01,67.01,67.05,67.0013,67.0013,13.4003,7231.0,0.0,1.0,52.7,59.52,0.78,68.08,2.52,30.24,-0.559869997085809,45.25800000000001,-0.0207070919993318,1.6899999999999977
82,2018-05-02,66.86,67.3855,66.86,67.3855,13.4771,4065.0,0.0,1.0,53.94,56.32,1.3,68.82,2.34,28.62,0.476138731908761,45.722,0.535418111744594,0.46399999999999153
83,2018-05-03,67.1321,68.1706,67.0,67.95,13.59,5611.0,0.0,1.0,52.08,56.32,0.98,74.0,2.28,31.32,0.640456868665901,45.431000000000004,0.6392124428555799,-0.2909999999999968
84,2018-05-04,68.06,69.34,68.03,69.31,13.862,20262.0,0.0,1.0,52.7,50.56,0.7000000000000001,59.94,1.7999999999999998,33.480000000000004,0.7302110656267721,45.657,0.599491607956677,0.22599999999999199
85,2018-05-07,70.02,70.2264,69.22,69.37,13.874,4295.0,0.0,1.0,58.88,55.44,4.62,63.48,5.4,35.4,0.46422610793499003,50.52700000000001,0.642784162933481,4.870000000000012
86,2018-05-08,67.715,70.13,67.7,68.93,13.786,7080.0,0.0,1.0,59.52,55.44,6.0,69.0,9.0,34.22,0.733615445766249,50.993,0.776948711557937,0.465999999999994
87,2018-05-09,70.23,70.7403,70.23,70.7403,14.1481,854.0,0.0,1.0,56.96,57.96,5.64,64.86,5.04,34.22,0.763700196837433,49.104,0.7207760584158729,-1.889000000000003
88,2018-05-10,70.6328,71.0086,70.38,71.0086,14.2017,3136.0,0.0,1.0,56.96,63.0,4.5,53.81999999999999,6.12,37.76,0.7038089504761,49.38,0.673801717677963,0.27600000000000335
89,2018-05-11,70.66,70.67,70.52,70.52,14.104,957.0,0.0,1.0,55.68,48.51,2.94,55.88999999999999,4.05,39.53,0.5832786449258729,49.016000000000005,0.7225932698229,-0.3639999999999972
90,2018-05-14,70.7893,70.7893,70.5393,70.73,14.146,902.0,0.0,1.0,51.6,47.88,2.68,42.6,4.62,33.059999999999995,0.618604113983765,44.068999999999996,0.7072003555398629,-4.94700000000001
91,2018-05-15,70.4073,71.0,70.4073,71.0,14.2,405.0,0.0,1.0,52.2,45.6,2.4,43.8,3.640000000000001,30.21,-0.500173460810586,43.7925,0.222082112341144,-0.27649999999999864
92,2018-05-16,70.63,71.21,70.601,71.21,14.242,3939.0,0.0,1.0,49.8,45.6,1.88,44.4,4.0600000000000005,34.2,-0.6936444755789991,43.233999999999995,0.0775792769070774,-0.5585000000000022
93,2018-05-17,71.64,71.64,71.1062,71.288,14.2576,6105.0,0.0,1.0,52.2,45.6,3.48,56.4,3.99,34.2,-0.682977228770334,45.474,-0.264165889474842,2.240000000000002
94,2018-05-18,71.1146,71.1146,70.78,70.78,14.156,738.0,0.0,1.0,51.6,41.61,1.48,51.0,3.1500000000000004,35.34,0.216164578427739,44.999,0.561720114817677,-0.4749999999999943
95,2018-05-21,71.53,72.18,71.53,72.18,14.436,3905.0,0.0,1.0,56.7,39.52,2.84,52.7,4.96,33.64,-0.15744677541606,48.042,0.516904122838987,3.0429999999999993
96,2018-05-22,72.2036,72.4,71.96,71.96,14.392,1421.0,0.0,1.0,54.18,37.44,2.04,46.5,3.92,33.059999999999995,0.3845875308950609,45.909,0.776493511363728,-2.1330000000000027
97,2018-05-23,71.59,71.59,71.2,71.3561,14.2712,167562.0,0.0,1.0,55.44,37.44,2.28,57.66,3.68,33.059999999999995,-0.42088071068472105,47.298,0.569333217245839,1.389000000000003
98,2018-05-24,70.6599,70.82,70.31,70.32,14.064,4403.0,0.0,1.0,56.07,36.92,1.36,44.64,4.4,35.37999999999999,0.445966537885342,47.5905,0.724821258835782,0.2924999999999969
99,2018-05-25,68.49,68.49,67.21,67.3917,13.4783,13570.0,0.0,1.0,56.07,32.24,1.96,37.82,4.48,36.54,-0.257267461970038,47.5695,0.718628869669872,-0.021000000000000796
100,2018-05-29,66.64,66.7,65.9,66.08,13.216,5127.0,0.0,1.0,54.29,32.64,2.6,39.33,5.74,34.8,-0.6092684703286071,46.08500000000001,0.688883380890442,-1.48449999999999
101,2018-05-30,67.81,68.11,67.81,67.97,13.594,2770.0,0.0,1.0,51.85,33.6,2.6,42.74999999999999,3.2900000000000005,36.0,-0.682289242073124,44.97000000000001,0.58982102713075,-1.1149999999999949
102,2018-05-31,66.82,67.582,66.51,66.86,13.372,2728.0,0.0,1.0,53.68,34.56,2.28,54.72,3.99,37.8,-0.6412854538122049,47.19199999999999,0.491673739315632,2.22199999999998
103,2018-06-01,65.9,66.21,65.35,65.5,13.1,2112.0,0.0,1.0,52.46,41.76,2.8000000000000003,45.03,5.6000000000000005,42.0,0.366003004725454,46.9905,0.719981049069708,-0.2014999999999958
104,2018-06-04,64.43,64.66,64.43,64.5505,12.9101,1567.0,0.0,1.0,51.6,49.82,2.1,58.59,6.65,36.40000000000001,0.138617286968255,45.6745,0.691187360684361,-1.3159999999999954
105,2018-06-05,64.54,65.065,64.5,65.065,13.013,992.0,0.0,1.0,49.8,50.35,1.74,57.96,4.340000000000002,35.28,0.534233009025596,44.175,0.573595050428196,-1.4995000000000047
106,2018-06-06,64.45,64.8098,64.45,64.795,12.959,800.0,0.0,1.0,49.8,47.7,2.07,59.85,4.0600000000000005,34.72000000000001,0.37492079031726794,44.146,0.236864460182195,-0.028999999999996362
107,2018-06-07,65.4633,65.8,65.4633,65.8,13.16,734.0,0.0,1.0,49.8,49.29,0.96,56.07,5.32,36.40000000000001,0.463651984322592,44.3215,0.18076848506501805,0.17549999999999955
108,2018-06-08,65.56,65.56,65.03,65.46,13.092,4496.0,0.0,1.0,51.0,40.28,1.7999999999999998,61.11,3.2900000000000005,36.40000000000001,0.24273650719347198,45.39550000000001,0.26190243325637,1.0740000000000123
109,2018-06-11,64.96,65.89,64.9451,65.743,13.1486,2313.0,0.0,1.0,52.46,47.53,1.86,42.6,3.9,40.71,0.6034467421863571,46.49950000000001,0.584905506101706,1.1039999999999992
110,2018-06-12,66.1539,66.2285,66.0525,66.0525,13.2105,1847.0,0.0,1.0,53.68,49.0,2.4,52.2,3.3,37.76,-0.206580057276644,47.062,0.722800334444021,0.5624999999999858
111,2018-06-13,66.6,66.6,66.6,66.6,13.32,557.0,0.0,1.0,52.46,43.12,0.8999999999999999,44.4,4.38,38.94,0.353899345875392,46.099,0.7426652870537159,-0.963000000000001
112,2018-06-14,66.6184,66.64,66.6184,66.64,13.328,1096.0,0.0,1.0,51.24,44.1,1.29,49.8,3.0,39.53,-0.375029482359019,45.74300000000001,0.65182425743089,-0.35599999999998744
113,2018-06-15,65.95,65.96,64.195,64.4,12.88,3904.0,0.0,1.0,52.46,36.75,1.53,46.8,3.0,41.3,-0.038267978938312006,46.84050000000001,0.6331869734016229,1.0975000000000037
114,2018-06-18,64.655,65.62,64.655,65.55,13.11,5722.0,0.0,1.0,50.4,39.95,2.56,52.2,2.82,35.91,0.0437144810516783,44.4755,0.7006814040635,-2.365000000000016
115,2018-06-19,64.3816,64.75,64.38,64.7353,12.9471,28105.0,0.0,1.0,48.6,40.89,2.12,49.2,3.06,34.77,-0.0387076515369182,42.84850000000001,0.32094456328096804,-1.6269999999999882
116,2018-06-20,65.4146,65.56,65.281,65.48,13.095999999999998,8596.0,0.0,1.0,51.0,44.18,3.48,58.2,3.0,34.77,-0.5522990581028641,44.9265,-0.4221585453641311,2.0779999999999887
117,2018-06-21,65.28,65.28,65.28,65.28,13.056,511.0,0.0,1.0,49.2,41.36,1.96,44.4,3.0,38.19,0.38210989550011104,43.8455,0.34491113452427097,-1.080999999999996
118,2018-06-22,67.35,68.5409,67.07,68.5409,13.7082,2323.0,0.0,1.0,54.6,38.54,2.0,57.6,6.0,39.9,-0.46497820883901997,48.44500000000001,-0.0306021426835388,4.599500000000006
119,2018-06-25,68.5,68.76,67.8599,67.8599,13.572,1650.0,0.0,1.0,57.33,46.5,2.36,61.0,4.62,38.08000000000001,0.6046203053414521,49.9525,0.8003967982058,1.5074999999999932
120,2018-06-26,68.3366,70.41,68.3366,70.3084,14.0617,20435.0,0.0,1.0,55.44,44.0,2.16,44.53,4.2700000000000005,34.72000000000001,0.7013065295355451,47.05050000000001,0.792816581158211,-2.901999999999994
121,2018-06-27,71.23,72.8,71.23,72.282,14.4564,7670.0,0.0,1.0,54.18,43.0,3.88,47.58,6.44,36.40000000000001,-0.0533178531197477,46.89,0.630846545899432,-0.16050000000000608
122,2018-06-28,73.05,73.5,73.05,73.0523,14.6105,1559.0,0.0,1.0,56.7,46.0,4.0,57.34,6.7200000000000015,37.52,0.008036770777885541,49.30200000000001,0.713260296805071,2.412000000000006
123,2018-06-29,73.38,74.18,73.38,74.17,14.834,5287.0,0.0,1.0,55.44,39.5,1.56,54.9,5.74,38.08000000000001,0.5329540706421529,48.37900000000001,0.806146521579374,-0.9229999999999947
124,2018-07-02,73.88,73.99,73.6,73.7844,14.7569,1961.0,0.0,1.0,54.56,40.05,2.22,41.54,2.6500000000000004,40.92,0.519218360731005,47.882,0.7998069887419449,-0.4970000000000141
125,2018-07-03,73.44,73.44,73.3998,73.3998,14.68,598.0,0.0,1.0,55.18,38.25,2.28,41.54,3.2,40.3,0.088298381139629,48.133,0.8033813130219559,0.2510000000000048
126,2018-07-05,73.69,73.96,72.64,72.65,14.53,13315.0,0.0,1.0,51.46,36.45,2.37,47.74,5.0,44.02,-0.233278993192475,46.95950000000001,0.7599213768455308,-1.17349999999999
127,2018-07-06,72.63,73.676,72.32,73.45,14.69,6710.0,0.0,1.0,55.8,32.85,2.73,39.06,3.5500000000000003,45.26,0.283902502941086,49.6745,0.696228529851314,2.714999999999989
128,2018-07-09,73.84,73.96,72.91,73.96,14.792,2466.0,0.0,1.0,56.96,42.3,2.44,54.94000000000001,2.9000000000000004,38.28,0.15094025800210198,49.463,0.811960627940381,-0.2115000000000009
129,2018-07-10,73.76,73.97,73.72,73.97,14.794,925.0,0.0,1.0,55.68,40.42,2.64,67.0,3.6,37.7,0.63557823240627,49.099,0.780070559302803,-0.3640000000000043
130,2018-07-11,72.48,72.48,70.39,70.61,14.122,8206.0,0.0,1.0,57.6,42.77,2.16,44.22000000000001,4.65,37.7,0.748317500132788,49.18400000000001,0.7707270366375201,0.08500000000001506
131,2018-07-12,70.54,70.54,69.68,70.42,14.084,1826.0,0.0,1.0,56.96,41.83,3.04,44.89,4.5,40.02,0.260150185552043,49.42550000000001,0.754420756776593,0.24149999999999494
