"","x"
"1",0.248456400172154
"2",0.150485261671362
"3",0.0270211767541887
"4",0.0855258710042517
"5",0.21076754029353
"6",0.419091242905903
"7",0.707066225208111
"8",0.618757271755106
"9",0.40839028169524
"10",-0.60863104540266
"11",-0.674384493146615
"12",-0.53551008709624
"13",-0.534539001668885
"14",0.0257998046369222
"15",-0.0801369535754914
"16",0.511091360952599
"17",0.378513451808709
"18",0.243627843535976
"19",-0.516619195949707
"20",-0.490472989754254
"21",-0.664292782766019
"22",-0.272361936017255
"23",-0.404869783520208
"24",0.608466444634642
"25",0.606937332240035
"26",0.550673849380853
"27",0.731493659954011
"28",0.636363248223419
"29",0.602964525611482
"30",0.13655854708925
"31",0.106796018897288
"32",-0.584487658929546
"33",0.322771969375492
"34",-0.355176816625609
"35",-0.624537227071148
"36",0.167415002144869
"37",0.0595389822721443
"38",0.251567219669059
"39",-0.230014455824521
"40",-0.59689294963168
"41",-0.651297367516081
"42",-0.733460009342548
"43",-0.729048776667314
"44",-0.528377205154207
"45",-0.709389806549863
"46",-0.739807662796649
"47",-0.670692749988524
"48",-0.449757034632289
"49",0.659275114274705
"50",0.623613926578305
"51",-0.015419631951953
"52",-0.208129515973898
"53",-0.667623978020591
"54",-0.757945283316828
"55",-0.740017717787631
"56",-0.715920766267293
"57",-0.661996674885215
"58",-0.375867252221272
"59",-0.166584628364536
"60",-0.588019742274333
"61",-0.491083915059557
"62",-0.684794653520196
"63",-0.654158910875192
"64",-0.649582477988516
"65",-0.45646689148833
"66",-0.371328891956548
"67",-0.752386466410905
"68",-0.789664830052791
"69",-0.680939860426273
"70",-0.683808205440599
"71",-0.768941608834606
"72",-0.753627565843576
"73",-0.738031729791624
"74",-0.703115703578298
"75",-0.576359108573305
"76",-0.706299030768329
"77",-0.683888207474411
"78",-0.760052702808791
"79",-0.766950004254676
"80",-0.357555539610453
"81",-0.738414986244915
"82",-0.559869997085809
"83",0.476138731908761
"84",0.640456868665901
"85",0.730211065626772
"86",0.46422610793499
"87",0.733615445766249
"88",0.763700196837433
"89",0.7038089504761
"90",0.583278644925873
"91",0.618604113983765
"92",-0.500173460810586
"93",-0.693644475578999
"94",-0.682977228770334
"95",0.216164578427739
"96",-0.15744677541606
"97",0.384587530895061
"98",-0.420880710684721
"99",0.445966537885342
"100",-0.257267461970038
"101",-0.609268470328607
"102",-0.682289242073124
"103",-0.641285453812205
"104",0.366003004725454
"105",0.138617286968255
"106",0.534233009025596
"107",0.374920790317268
"108",0.463651984322592
"109",0.242736507193472
"110",0.603446742186357
"111",-0.206580057276644
"112",0.353899345875392
"113",-0.375029482359019
"114",-0.038267978938312
"115",0.0437144810516783
"116",-0.0387076515369182
"117",-0.552299058102864
"118",0.382109895500111
"119",-0.46497820883902
"120",0.604620305341452
"121",0.701306529535545
"122",-0.0533178531197477
"123",0.00803677077788554
"124",0.532954070642153
"125",0.519218360731005
"126",0.088298381139629
"127",-0.233278993192475
"128",0.283902502941086
"129",0.150940258002102
"130",0.63557823240627
"131",0.748317500132788
"132",0.260150185552043
"133",0.249600414506244
"134",0.451288936031768
"135",0.637450634929252
"136",0.32623220960033
"137",0.607634402708911
"138",0.420033032467681
"139",0.659680565737009
"140",0.640964425334691
"141",0.540939758029654
"142",-0.106573286042601
"143",0.448887498347266
"144",0.52124443542524
"145",0.319663576359016
"146",-0.350360019688791
"147",-0.571314330357348
"148",-0.551988628671533
"149",-0.564721244388109
"150",0.206186803236375
"151",0.586733923219976
"152",0.737390370282022
"153",0.374154578432719
"154",-0.0514487600521309
"155",-0.341205518508859
"156",-0.157978735933236
"157",-0.348504290472946
"158",-0.600684688857273
"159",-0.505541112978777
"160",-0.560293790235965
"161",-0.644436095993945
"162",-0.527914618899604
"163",-0.609871979505396
"164",-0.570853277309659
"165",-0.412552350102845
"166",-0.519640320520384
"167",-0.658849643708896
"168",-0.549161420618619
"169",0.412374633461609
"170",-0.391409886259335
"171",-0.601731024061504
"172",-0.623974464799347
"173",-0.538684186158292
"174",-0.680830481773387
"175",-0.722063155547484
"176",-0.711849759882157
"177",-0.665173772213806
"178",-0.665811820705641
"179",-0.665713022187108
"180",-0.73432435068194
"181",-0.676569512102203
"182",-0.70773913979062
"183",-0.71781734913511
"184",-0.267791721884742
"185",0.607307514371878
"186",0.479803203448663
"187",0.713646055678329
"188",0.647293245753285
"189",0.671451592104324
"190",0.686444305456563
"191",0.590038662179679
"192",0.644163206987871
"193",0.526884839948993
"194",0.685261413572597
"195",0.511862946523271
"196",0.401968502722427
"197",0.328330409236725
"198",0.537051959482522
"199",0.462515534653767
"200",0.633716725037805
"201",0.417901986627742
"202",0.375703451482916
"203",0.659636403814721
"204",0.718759065011146
"205",0.600377309451155
"206",0.457179638225442
"207",0.64107091088038
"208",0.657274800042419
"209",0.610337399192386
"210",0.693664209088708
"211",0.247690800159959
"212",-0.630804595425285
"213",-0.634912819848066
"214",-0.0439652661968406
"215",0.473183699431821
"216",-0.387655445105042
"217",-0.571329277009647
"218",-0.604066428933969
"219",-0.551643139926568
"220",-0.318519187774559
"221",-0.793242128151674
"222",-0.756651429399448
"223",-0.741845494255996
"224",-0.503938368682436
"225",-0.0702950898586786
"226",0.0198879241680739
"227",0.54892931677991
"228",0.546033898241222
"229",0.664412346520037
"230",0.742703049842327
"231",0.695821482062741
"232",0.746856309357377
"233",0.360424248554851
"234",-0.0392844003952893
"235",0.251541628604298
"236",0.122382913843138
"237",0.408801235541987
"238",0.111634557091445
"239",-0.391685118928843
"240",-0.274566642662401
"241",-0.818857643740306
"242",-0.803714279055544
"243",-0.848020620413135
"244",-0.756037535281127
"245",-0.707594896188024
"246",-0.68544254045648
"247",-0.77472195286653
"248",-0.676687644107749
"249",-0.744380029281814
"250",-0.699426516829492
"251",-0.726372512420002
"252",-0.620048066334499
"253",-0.662081555399483
"254",-0.640445218174341
"255",-0.245193208442255
"256",-0.642354286059156
"257",-0.339496183388125
"258",-0.130398677095047
"259",-0.220386281279659
"260",0.571789343949673
"261",0.549350727304591
"262",0.628954469901821
"263",0.665369244821586
"264",0.485817318029845
"265",0.6931509785452
"266",0.710550839468022
"267",0.659468307825526
"268",0.6081261824001
"269",0.684261988380847
"270",0.555908681836421
"271",0.321689050058635
"272",0.503211706174643
"273",0.648233531095049
"274",0.283462387343477
"275",0.348696444620975
"276",-0.155317131399608
"277",0.502212711000789
"278",0.146617396352321
"279",-0.373202012824282
"280",-0.221799580204193
"281",0.122438011453123
"282",0.0379273788134747
"283",0.757095595916213
"284",0.468047287715358
"285",0.263790160766267
"286",-0.445401901678537
"287",-0.08928305711195
"288",-0.120584274152727
"289",0.192838707234748
"290",-0.244521167917468
"291",0.151737988127795
"292",-0.0655776511204188
"293",-0.136833761972069
"294",-0.490802715608562
"295",-0.31196185574453
"296",-0.116514224851063
"297",0.325638856157166
"298",0.766998940456128
"299",0.766511810766451
"300",0.739515870911074
"301",0.66962263506948
"302",0.709653704803797
"303",0.768560628742237
"304",0.647218297606247
"305",0.557689963447005
"306",0.498796053947418
"307",0.489680248435745
"308",0.58250967191209
"309",0.704613838467412
"310",0.721495858849645
"311",0.575194846497686
"312",0.682040152936294
"313",0.547597516334982
"314",0.630571261452317
"315",0.174972522853305
"316",0.615428774674884
"317",0.557839826300345
"318",0.311057081979962
"319",0.495011955946281
"320",-0.186291556805356
"321",-0.441820632885733
"322",-0.362868546515647
"323",-0.0752809126612658
"324",0.392429026832899
"325",-0.08984176554771
"326",0.548308876949268
"327",0.769968508599425
"328",0.678291930123943
"329",0.73067314121156
"330",0.643512595367227
"331",0.671317120097174
"332",0.561999544197098
"333",-0.315419355416505
"334",-0.182363575110392
"335",-0.503175950679653
"336",-0.130662952939431
"337",-0.649445659470645
"338",-0.48005176022853
"339",-0.669465314434876
"340",-0.31410999290229
"341",0.135759581969622
"342",-0.216665974675522
"343",0.465283383403853
"344",0.690826508061327
"345",0.223093734531912
"346",-0.281681003992489
"347",-0.534999129135574
"348",0.399534266387728
"349",0.255929926882497
"350",0.102274157825676
"351",0.447832245744771
"352",0.205247524470603
"353",0.111472715688437
"354",0.319979614730452
"355",-0.0693841725661327
"356",-0.479763956130189
"357",-0.466298978329637
"358",0.280698388136937
"359",0.16189802629116
"360",0.0759133595173761
"361",-0.444135430025947
"362",-0.433426100110485
"363",-0.803857791556414
"364",-0.688322444038231
"365",-0.656851745379618
"366",-0.734237681159496
"367",-0.494558265535882
"368",-0.453438471573527
"369",0.414201056680719
"370",0.708902820481443
"371",0.582053902543649
"372",0.669522767820196
"373",0.79039380342253
"374",0.759601461243077
"375",0.676879410124132
"376",0.778585924513369
"377",0.560728815749987
"378",0.518745518113381
"379",0.745679837548388
"380",0.511342386683917
"381",0.563848385792772
"382",0.611863694601595
"383",0.680674427400718
"384",0.66864288182693
"385",0.677568135290654
"386",0.635190969806048
"387",0.528722393118626
"388",0.359781018367698
"389",0.62232075763102
"390",0.633688439112221
"391",0.761303972619211
"392",0.546129764035986
"393",0.522911128228373
"394",0.733472616732243
"395",0.467881128326321
"396",0.692936792694452
"397",0.426213249373657
"398",0.242457867141036
"399",0.125499774170552
"400",0.41199800482265
"401",0.215913477820883
"402",0.484105010574176
"403",0.571818296618365
"404",0.410712861358205
"405",0.181846676023766
"406",0.795747948141097
"407",0.296331129327572
"408",-0.103479502338176
"409",-0.290028262238745
"410",0.57622196106938
"411",0.573861315123893
"412",0.197651109582899
"413",0.192144840744482
"414",-0.128635196372382
"415",0.255224305426017
"416",0.205437464437392
"417",-0.0458390087400248
"418",-0.619374122692374
"419",-0.312069060036918
"420",0.68253157522931
"421",-0.00382795185792598
"422",-0.40299814096809
"423",-0.600741884355025
"424",-0.602658708192073
"425",-0.627789731618543
"426",0.622726835626146
"427",0.521622117675497
"428",0.314231857888661
"429",-0.241038943857545
"430",-0.26857255215742
"431",-0.0550315313002942
"432",0.318459305199453
"433",0.609310385925433
"434",0.662161965707476
