,dataset2_oil,cash,return
2018-02-26 00:00:00+00:00,0.0,2778.99,0.0
2018-02-27 00:00:00+00:00,0.0,2778.99,0.0
2018-02-28 00:00:00+00:00,0.0,2778.99,0.0
2018-03-01 00:00:00+00:00,0.0,2778.99,0.0
2018-03-02 00:00:00+00:00,0.0,2778.99,0.0
2018-03-05 00:00:00+00:00,0.0,2778.99,0.0
2018-03-06 00:00:00+00:00,0.0,2778.99,0.0
2018-03-07 00:00:00+00:00,-6168.5,8947.49,0.0
2018-03-08 00:00:00+00:00,-6168.4800000000005,8947.49,7.196859290514723e-06
2018-03-09 00:00:00+00:00,-6100.0,8947.49,0.02464186886697073
2018-03-12 00:00:00+00:00,-6100.0,8947.49,0.0
2018-03-13 00:00:00+00:00,-6010.0,8947.49,0.031606783518115966
2018-03-14 00:00:00+00:00,0.0,2931.4900000000007,-0.0020425601448852415
2018-03-15 00:00:00+00:00,0.0,2931.4900000000007,0.0
2018-03-16 00:00:00+00:00,0.0,2931.4900000000007,0.0
2018-03-19 00:00:00+00:00,-6167.0,9073.490000000002,-0.008528086399748669
2018-03-20 00:00:00+00:00,-6292.34,9073.490000000002,-0.04312418071281854
2018-03-21 00:00:00+00:00,-6458.0,9073.490000000002,-0.059565287740682704
2018-03-22 00:00:00+00:00,0.0,2687.500000000002,0.0275321259113972
2018-03-23 00:00:00+00:00,0.0,2687.500000000002,0.0
2018-03-26 00:00:00+00:00,0.0,2687.500000000002,0.0
2018-03-27 00:00:00+00:00,-6423.999999999999,9201.500000000002,0.033488372093023466
2018-03-28 00:00:00+00:00,-6383.0,9201.500000000002,0.014761476147614472
2018-03-29 00:00:00+00:00,-6383.0,9201.500000000002,0.0
2018-04-02 00:00:00+00:00,0.0,2888.500000000002,0.02483590562355853
2018-04-03 00:00:00+00:00,0.0,2888.500000000002,0.0
2018-04-04 00:00:00+00:00,0.0,2888.500000000002,0.0
2018-04-05 00:00:00+00:00,-6314.44,9163.500000000002,-0.013654145750389368
2018-04-06 00:00:00+00:00,-6237.8,9163.500000000002,0.02690010038398616
2018-04-09 00:00:00+00:00,-6282.0,9163.500000000002,-0.01510749564206848
2018-04-10 00:00:00+00:00,-6529.000000000001,9163.500000000002,-0.08571924344959247
2018-04-11 00:00:00+00:00,-6634.4,9163.500000000002,-0.040007591573353096
2018-04-12 00:00:00+00:00,-6625.02,9163.500000000002,0.0037088292277882573
2018-04-13 00:00:00+00:00,-6672.0,9163.500000000002,-0.018507138129904344
2018-04-16 00:00:00+00:00,-6580.0,9163.500000000002,0.0369255468593217
2018-04-17 00:00:00+00:00,-6603.0,9163.500000000002,-0.008902651441842435
2018-04-18 00:00:00+00:00,-6731.999999999999,9163.500000000002,-0.05038078500292875
2018-04-19 00:00:00+00:00,-6784.88,9163.500000000002,-0.021747892247584222
2018-04-20 00:00:00+00:00,-6809.999999999999,9163.500000000002,-0.010560745306101404
2018-04-23 00:00:00+00:00,-6754.78,9163.500000000002,0.02346292755470536
2018-04-24 00:00:00+00:00,0.0,2304.790000000001,-0.04314739778803722
2018-04-25 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-04-26 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-04-27 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-04-30 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-01 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-02 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-03 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-04 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-07 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-08 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-09 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-10 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-11 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-14 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-15 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-16 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-17 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-18 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-21 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-22 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-23 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-24 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-25 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-29 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-30 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-05-31 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-01 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-04 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-05 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-06 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-07 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-08 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-11 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-12 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-13 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-14 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-15 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-18 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-19 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-20 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-21 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-22 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-25 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-26 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-27 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-28 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-06-29 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-02 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-03 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-05 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-06 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-09 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-10 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-11 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-12 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-13 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-16 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-17 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-18 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-19 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-20 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-23 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-24 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-25 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-26 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-27 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-30 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-07-31 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-01 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-02 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-03 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-06 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-07 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-08 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-09 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-10 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-13 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-14 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-15 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-16 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-17 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-20 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-21 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-22 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-23 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-24 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-27 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-28 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-29 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-30 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-08-31 00:00:00+00:00,0.0,2304.790000000001,0.0
2018-09-04 00:00:00+00:00,-7126.72,9589.79,0.06867436946533068
2018-09-05 00:00:00+00:00,-7096.7,9589.79,0.012188041752772216
2018-09-06 00:00:00+00:00,-6995.4800000000005,9589.79,0.04060021900533051
2018-09-07 00:00:00+00:00,0.0,2654.800000000001,0.023316411685573746
2018-09-10 00:00:00+00:00,-6963.99,9681.800000000001,0.0237343679373212
2018-09-11 00:00:00+00:00,-7167.0,9681.800000000001,-0.07469617081400104
2018-09-12 00:00:00+00:00,-7267.900000000001,9681.800000000001,-0.04012247494830623
2018-09-13 00:00:00+00:00,-7080.469999999999,9681.800000000001,0.0776461328141187
2018-09-14 00:00:00+00:00,-7110.200000000001,9681.800000000001,-0.011428769129638083
2018-09-17 00:00:00+00:00,-7097.660000000001,9681.800000000001,0.00487634157722816
2018-09-18 00:00:00+00:00,-7204.000000000001,9681.800000000001,-0.041151021229499984
2018-09-19 00:00:00+00:00,-7294.0,9681.800000000001,-0.03632254419242842
2018-09-20 00:00:00+00:00,-7255.75,9681.800000000001,0.016018929558589523
2018-09-21 00:00:00+00:00,-7315.000000000001,9681.800000000001,-0.024422415036788547
2018-09-24 00:00:00+00:00,-7471.66,9681.800000000001,-0.06619063714720252
2018-09-25 00:00:00+00:00,-7487.32,9681.800000000001,-0.007085523993955012
2018-09-26 00:00:00+00:00,0.0,2243.800000000001,0.022474572563887518
2018-09-27 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-09-28 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-01 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-02 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-03 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-04 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-05 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-08 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-09 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-10 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-11 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-12 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-15 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-16 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-17 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-18 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-19 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-22 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-23 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-24 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-25 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-26 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-29 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-30 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-10-31 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-11-01 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-11-02 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-11-05 00:00:00+00:00,0.0,2243.800000000001,0.0
2018-11-06 00:00:00+00:00,-6451.000000000001,8808.800000000003,0.05080666726089711
2018-11-07 00:00:00+00:00,-6398.0,8808.800000000003,0.022478581728730518
2018-11-08 00:00:00+00:00,-6298.0,8808.800000000003,0.04148000663680107
2018-11-09 00:00:00+00:00,-6244.35,8808.800000000003,0.021367691572407033
2018-11-12 00:00:00+00:00,-6116.5,8808.800000000003,0.04985474468209561
2018-11-13 00:00:00+00:00,-5729.0,8808.800000000003,0.14392898265423604
2018-11-14 00:00:00+00:00,-5843.0,8808.800000000003,-0.037015390609779875
2018-11-15 00:00:00+00:00,-5877.01,8808.800000000003,-0.011467394969316924
2018-11-16 00:00:00+00:00,-5897.0,8808.800000000003,-0.006818360114469235
2018-11-19 00:00:00+00:00,-5945.0,8808.800000000003,-0.01648464867092514
2018-11-20 00:00:00+00:00,-5526.0,8808.800000000003,0.14630909979747164
2018-11-21 00:00:00+00:00,-5640.0,8808.800000000003,-0.034726453027903004
2018-11-23 00:00:00+00:00,0.0,3478.800000000003,0.09782883110325669
2018-11-26 00:00:00+00:00,0.0,3478.800000000003,0.0
2018-11-27 00:00:00+00:00,0.0,3478.800000000003,0.0
2018-11-28 00:00:00+00:00,-5224.0,8806.800000000003,0.029895366218236186
2018-11-29 00:00:00+00:00,0.0,3476.800000000003,-0.029585798816567976
2018-11-30 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-03 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-04 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-06 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-07 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-10 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-11 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-12 00:00:00+00:00,0.0,3476.800000000003,0.0
2018-12-13 00:00:00+00:00,-5503.53,8741.800000000003,-0.06860618959963172
2018-12-14 00:00:00+00:00,-5307.98,8741.800000000003,0.0603871820447337
2018-12-17 00:00:00+00:00,-5127.0,8741.800000000003,0.052705150532060374
2018-12-18 00:00:00+00:00,-4808.0,8741.800000000003,0.08824831249308396
2018-12-19 00:00:00+00:00,-4910.9400000000005,8741.800000000003,-0.02616808175301244
2018-12-20 00:00:00+00:00,-4771.02,8741.800000000003,0.036524435766381425
2018-12-21 00:00:00+00:00,-4699.900000000001,8741.800000000003,0.017910838676532093
2018-12-24 00:00:00+00:00,-4557.47,8741.800000000003,0.035238377990548964
2018-12-26 00:00:00+00:00,-4863.0,8741.800000000003,-0.07301766352080252
2018-12-27 00:00:00+00:00,-4715.0,8741.800000000003,0.038156130762091234
2018-12-28 00:00:00+00:00,-4669.0,8741.800000000003,0.01142346279924511
2018-12-31 00:00:00+00:00,-4745.71,8741.800000000003,-0.0188347083087802
2019-01-02 00:00:00+00:00,-4827.62,8741.800000000003,-0.02049753634177398
2019-01-03 00:00:00+00:00,-4880.24,8741.800000000003,-0.013443428764134513
2019-01-04 00:00:00+00:00,-4997.05,8741.800000000003,-0.03024943287168924
2019-01-07 00:00:00+00:00,-5043.79,8741.800000000003,-0.012481474063689046
2019-01-08 00:00:00+00:00,-5147.38,8741.800000000003,-0.02801236340626445
2019-01-09 00:00:00+00:00,-5409.0,8741.800000000003,-0.07278503903272282
2019-01-10 00:00:00+00:00,-5448.0,8741.800000000003,-0.011701872299567873
2019-01-11 00:00:00+00:00,-5349.0,8741.800000000003,0.030056469731009727
2019-01-14 00:00:00+00:00,-5238.0,8741.800000000003,0.03271634048573446
2019-01-15 00:00:00+00:00,-5405.0,8741.800000000003,-0.047662537816085315
2019-01-16 00:00:00+00:00,-5421.0,8741.800000000003,-0.004795013186286279
2019-01-17 00:00:00+00:00,-5424.0,8741.800000000003,-0.0009033967718622415
2019-01-18 00:00:00+00:00,-5551.0,8741.800000000003,-0.03827837723792871
2019-01-22 00:00:00+00:00,-5465.0,8741.800000000003,0.026952488404161867
2019-01-23 00:00:00+00:00,-5419.16,8741.800000000003,0.013989257812500044
2019-01-24 00:00:00+00:00,-5480.82,8741.800000000003,-0.018557532564466794
2019-01-25 00:00:00+00:00,-5517.0,8741.800000000003,-0.011094824255285296
2019-01-28 00:00:00+00:00,0.0,3379.800000000003,0.04806499627883887
2019-01-29 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-01-30 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-01-31 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-01 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-04 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-05 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-06 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-07 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-08 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-11 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-12 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-13 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-14 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-15 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-19 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-20 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-21 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-22 00:00:00+00:00,0.0,3379.800000000003,0.0
2019-02-25 00:00:00+00:00,-5680.0,9134.800000000003,0.022190662169359054
2019-02-26 00:00:00+00:00,-5704.0199999999995,9134.800000000003,-0.006952645594535012
2019-02-27 00:00:00+00:00,-5842.64,9134.800000000003,-0.04040480590419693
2019-02-28 00:00:00+00:00,-5863.42,9134.800000000003,-0.006311965396578412
2019-03-01 00:00:00+00:00,-5719.46,9134.800000000003,0.04400589353728401
2019-03-04 00:00:00+00:00,-5798.0,9134.800000000003,-0.022996246347362193
2019-03-05 00:00:00+00:00,-5794.0,9134.800000000003,0.0011987532965715975
2019-03-06 00:00:00+00:00,-5761.0,9134.800000000003,0.009877873563218342
2019-03-07 00:00:00+00:00,-5798.7,9134.800000000003,-0.011174343470270798
2019-03-08 00:00:00+00:00,-5755.26,9134.800000000003,0.01302119241029942
2019-03-11 00:00:00+00:00,-5822.0,9134.800000000003,-0.019748249761801784
2019-03-12 00:00:00+00:00,-5832.92,9134.800000000003,-0.0032963052402801285
2019-03-13 00:00:00+00:00,-5982.64,9134.800000000003,-0.045343864707378834
2019-03-14 00:00:00+00:00,-6000.0,9134.800000000003,-0.0055073346530631895
2019-03-15 00:00:00+00:00,0.0,3191.800000000003,0.018182978180426135
2019-03-18 00:00:00+00:00,-6042.0,9186.800000000003,-0.014725233410614713
2019-03-19 00:00:00+00:00,-6027.38,9186.800000000003,0.004648944288984991
2019-03-20 00:00:00+00:00,-6129.849999999999,9186.800000000003,-0.03243316811313446
2019-03-21 00:00:00+00:00,-6101.71,9186.800000000003,0.009205253602446728
2019-03-22 00:00:00+00:00,-6007.45,9186.800000000003,0.030553403628419407
2019-03-25 00:00:00+00:00,0.0,3199.800000000004,0.006432132354097675
2019-03-26 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-03-27 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-03-28 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-03-29 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-01 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-02 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-03 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-04 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-05 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-08 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-09 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-10 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-11 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-12 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-15 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-16 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-17 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-18 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-22 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-23 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-24 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-25 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-26 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-29 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-04-30 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-01 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-02 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-03 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-06 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-07 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-08 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-09 00:00:00+00:00,0.0,3199.800000000004,0.0
2019-05-10 00:00:00+00:00,-6294.0,9499.800000000003,0.0018751171948243606
2019-05-13 00:00:00+00:00,-6217.799999999999,9499.800000000003,0.02376941793000209
2019-05-14 00:00:00+00:00,-6313.450000000001,9499.800000000003,-0.029143814747105812
2019-05-15 00:00:00+00:00,0.0,3230.800000000003,0.01395013102766507
2019-05-16 00:00:00+00:00,0.0,3230.800000000003,0.0
2019-05-17 00:00:00+00:00,0.0,3230.800000000003,0.0
2019-05-20 00:00:00+00:00,0.0,3230.800000000003,0.0
2019-05-21 00:00:00+00:00,0.0,3230.800000000003,0.0
2019-05-22 00:00:00+00:00,-6251.65,9602.800000000003,0.03725083570632659
2019-05-23 00:00:00+00:00,-5931.64,9602.800000000003,0.09549259209525052
2019-05-24 00:00:00+00:00,0.0,3582.800000000003,-0.024068686736617217
2019-05-28 00:00:00+00:00,0.0,3582.800000000003,0.0
2019-05-29 00:00:00+00:00,0.0,3582.800000000003,0.0
2019-05-30 00:00:00+00:00,0.0,3582.800000000003,0.0
2019-05-31 00:00:00+00:00,0.0,3582.800000000003,0.0
2019-06-03 00:00:00+00:00,-5396.48,9135.800000000003,0.043686502177068265
2019-06-04 00:00:00+00:00,-5469.0,9135.800000000003,-0.01939390049527734
2019-06-05 00:00:00+00:00,-5285.0,9135.800000000003,0.05017999345478352
2019-06-06 00:00:00+00:00,-5433.4400000000005,9135.800000000003,-0.03854783421626684
2019-06-07 00:00:00+00:00,-5519.0,9135.800000000003,-0.023109584157132046
2019-06-10 00:00:00+00:00,-5447.21,9135.800000000003,0.019849037823490345
2019-06-11 00:00:00+00:00,-5449.07,9135.800000000003,-0.0005042577244962487
2019-06-12 00:00:00+00:00,-5214.74,9135.800000000003,0.06356039091552668
2019-06-13 00:00:00+00:00,-5334.25,9135.800000000003,-0.030479003126705595
2019-06-14 00:00:00+00:00,-5375.0,9135.800000000003,-0.01071931185963615
2019-06-17 00:00:00+00:00,-5308.8,9135.800000000003,0.017602637736651605
2019-06-18 00:00:00+00:00,-5524.7,9135.800000000003,-0.05641494643323741
2019-06-19 00:00:00+00:00,-5557.3,9135.800000000003,-0.009027720085292623
2019-06-20 00:00:00+00:00,-5818.0,9135.800000000003,-0.07285175352801443
2019-06-21 00:00:00+00:00,-5866.08,9135.800000000003,-0.014491530532280361
2019-06-24 00:00:00+00:00,-5888.0,9135.800000000003,-0.006703937951873518
2019-06-25 00:00:00+00:00,-5887.0,9135.800000000003,0.0003079007328037342
2019-06-26 00:00:00+00:00,-6028.240000000001,9135.800000000003,-0.043474513666584724
2019-06-27 00:00:00+00:00,0.0,3097.800000000003,-0.0031407277735584493
2019-06-28 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-01 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-02 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-03 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-05 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-08 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-09 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-10 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-11 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-12 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-15 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-16 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-17 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-18 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-19 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-22 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-23 00:00:00+00:00,0.0,3097.800000000003,0.0
2019-07-24 00:00:00+00:00,0.0,3097.800000000003,0.0
